Label	Type	ID	Database	Comment
p-5Y-IL6ST-1 	Protein	P40189-1	Uniprot-TrEMBL	
JAK2 	Protein	O60674	Uniprot-TrEMBL	
JAK2 	Protein	O60674	Uniprot-TrEMBL	
IL6R	Protein	P08887	Uniprot-TrEMBL	
IL6R 	Protein	P08887	Uniprot-TrEMBL	
IL6R 	Protein	P08887	Uniprot-TrEMBL	
TYK2 	Protein	P29597	Uniprot-TrEMBL	
JAK1 	Protein	P23458	Uniprot-TrEMBL	
p-Y546,Y584-PTPN11 	Protein	Q06124	Uniprot-TrEMBL	
CNTF 	Protein	P26441	Uniprot-TrEMBL	
LIF 	Protein	P15018	Uniprot-TrEMBL	
p-Y1054-TYK2 	Protein	P29597	Uniprot-TrEMBL	
IL6:IL6R	Complex	R-HSA-1067638	Reactome	
CBL 	Protein	P22681	Uniprot-TrEMBL	
STAT1 	Protein	P42224	Uniprot-TrEMBL	
p-Y1007-JAK2 	Protein	O60674	Uniprot-TrEMBL	
p-5Y-IL6ST-1 	Protein	P40189-1	Uniprot-TrEMBL	
LIF 	Protein	P15018	Uniprot-TrEMBL	
IL31RA 	Protein	Q8NI17	Uniprot-TrEMBL	
IL31:IL31RA:JAK1:OSMR:JAK1	Complex	R-HSA-448565	Reactome	
CRLF1:CLCF1	Complex	R-HSA-5696496	Reactome	
LIFR 	Protein	P42702	Uniprot-TrEMBL	
IL31:IL31RA:JAK1	Complex	R-HSA-8983441	Reactome	
JAK1 	Protein	P23458	Uniprot-TrEMBL	
CLCF1	Protein	Q9UBD9	Uniprot-TrEMBL	
TYK2 	Protein	P29597	Uniprot-TrEMBL	
TYK2 	Protein	P29597	Uniprot-TrEMBL	
p-Y1054-TYK2 	Protein	P29597	Uniprot-TrEMBL	
LIFR 	Protein	P42702	Uniprot-TrEMBL	
CNTFR 	Protein	P26992	Uniprot-TrEMBL	
IL6R 	Protein	P08887	Uniprot-TrEMBL	
Tyrosine
phosphorylated IL6
receptor
hexamer:Activated
JAKs:STAT1,STAT3	Complex	R-HSA-1112576	Reactome	
LIF	Protein	P15018	Uniprot-TrEMBL	
JAK2 	Protein	O60674	Uniprot-TrEMBL	
p-Y705,S727-STAT3 	Protein	P40763	Uniprot-TrEMBL	
CTF1 	Protein	Q16619	Uniprot-TrEMBL	
LIF:LIFR:JAKs	Complex	R-HSA-6783635	Reactome	
IL6 	Protein	P05231	Uniprot-TrEMBL	
p-Y1007-JAK2 	Protein	O60674	Uniprot-TrEMBL	
JAK1 	Protein	P23458	Uniprot-TrEMBL	
TYK2 	Protein	P29597	Uniprot-TrEMBL	
IL6ST 	Protein	P40189	Uniprot-TrEMBL	
IL6 receptor
trimer:JAKs	Complex	R-HSA-1112523	Reactome	
JAK1 	Protein	P23458	Uniprot-TrEMBL	
CNTF	Protein	P26441	Uniprot-TrEMBL	
CNTFR	Protein	P26992	Uniprot-TrEMBL	
CNTF 	Protein	P26441	Uniprot-TrEMBL	
JAK1 	Protein	P23458	Uniprot-TrEMBL	
IL6 	Protein	P05231	Uniprot-TrEMBL	
IL11	Protein	P20809	Uniprot-TrEMBL	
IL11RA 	Protein	Q14626	Uniprot-TrEMBL	
Tyrosine
phosphorylated IL6
receptor
hexamer:Activated
JAKs:Tyrosine
phosphorylated
STAT1,STAT3	Complex	R-HSA-1112524	Reactome	
PTPN11	Protein	Q06124	Uniprot-TrEMBL	
p-Y701-STAT1 	Protein	P42224	Uniprot-TrEMBL	
p-Y1034-JAK1 	Protein	P23458	Uniprot-TrEMBL	
ADP	Metabolite	CHEBI:456216	ChEBI	
IL31RA 	Protein	Q8NI17	Uniprot-TrEMBL	
SOCS3	Protein	O14543	Uniprot-TrEMBL	
IL6:IL6R-2	Complex	R-HSA-1067687	Reactome	
IL6ST-2	Protein	P40189-2	Uniprot-TrEMBL	
IL6ST-2 	Protein	P40189-2	Uniprot-TrEMBL	
IL6R-2 	Protein	P08887-2	Uniprot-TrEMBL	
p-Y1007-JAK2 	Protein	O60674	Uniprot-TrEMBL	
OSMR 	Protein	Q99650	Uniprot-TrEMBL	
CLCF1 	Protein	Q9UBD9	Uniprot-TrEMBL	
IL6 	Protein	P05231	Uniprot-TrEMBL	
ATP	Metabolite	CHEBI:30616	ChEBI	
JAK1 	Protein	P23458	Uniprot-TrEMBL	
IL6 	Protein	P05231	Uniprot-TrEMBL	
CNTFR 	Protein	P26992	Uniprot-TrEMBL	
IL6 	Protein	P05231	Uniprot-TrEMBL	
JAK2 	Protein	O60674	Uniprot-TrEMBL	
CTF1 	Protein	Q16619	Uniprot-TrEMBL	
TYK2 	Protein	P29597	Uniprot-TrEMBL	
ADP	Metabolite	CHEBI:456216	ChEBI	
CLCF1 	Protein	Q9UBD9	Uniprot-TrEMBL	
CNTF:CNTFR	Complex	R-HSA-6783608	Reactome	
IL6ST	Protein	P40189	Uniprot-TrEMBL	
CLCF1 	Protein	Q9UBD9	Uniprot-TrEMBL	
TYK2 	Protein	P29597	Uniprot-TrEMBL	
Tyrosine
phosphorylated IL6
receptor
hexamer:Activated
JAKs:SOCS3	Complex	R-HSA-1112718	Reactome	
IL6R-2 	Protein	P08887-2	Uniprot-TrEMBL	
p-Y1034-JAK1 	Protein	P23458	Uniprot-TrEMBL	
JAKs:LIFR	Complex	R-HSA-6784198	Reactome	
IL6R 	Protein	P08887	Uniprot-TrEMBL	
IL6 receptor
hexamer:Activated
