Label	Type	ID	Database	Comment
NMRK1	Protein	Q9NWW6	Uniprot-TrEMBL	
PPi(3-)	Metabolite	CHEBI:33019	ChEBI	
Zn2+ 	Metabolite	CHEBI:29105	ChEBI	
NADK2 dimer	Complex	R-HSA-8955031	Reactome	
PARP10 	Protein	Q53GL7	Uniprot-TrEMBL	
NT5E:Zn2+ dimer	Complex	R-HSA-109266	Reactome	
PGH2	Metabolite	CHEBI:15554	ChEBI	
NMNAT2 	Protein	Q9BZQ4	Uniprot-TrEMBL	
FAD 	Metabolite	CHEBI:16238	ChEBI	
PYR 	Metabolite	CHEBI:15361	ChEBI	
PARP14 	Protein	Q460N5	Uniprot-TrEMBL	
NT5E 	Protein	P21589	Uniprot-TrEMBL	
RNLS 	Protein	Q5VYX0	Uniprot-TrEMBL	
NADK:Zn2+ tetramer	Complex	R-HSA-197222	Reactome	
NCA 	Metabolite	CHEBI:32544	ChEBI	
QUIN	Metabolite	CHEBI:29959	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
NMN	Metabolite	CHEBI:14649	ChEBI	
ATP	Metabolite	CHEBI:30616	ChEBI	
monocarboxylates
transported by
SLC5A8	Complex	R-ALL-429748	Reactome	
PRPP	Metabolite	CHEBI:17111	ChEBI	
NADSYN1 	Protein	Q6IA69	Uniprot-TrEMBL	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
AdoHcy	Metabolite	CHEBI:16680	ChEBI	
AMP	Metabolite	CHEBI:16027	ChEBI	
ATP	Metabolite	CHEBI:30616	ChEBI	
BUT 	Metabolite	CHEBI:30772	ChEBI	
PARP6 	Protein	Q2NL67	Uniprot-TrEMBL	
PARPs	Complex	R-HSA-8938273	Reactome	
Pi	Metabolite	CHEBI:43474	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
ADP	Metabolite	CHEBI:456216	ChEBI	
O2	Metabolite	CHEBI:15379	ChEBI	
SLC5A8	Protein	Q8N695	Uniprot-TrEMBL	
ATP	Metabolite	CHEBI:30616	ChEBI	
NAMN	Metabolite	CHEBI:15763	ChEBI	
Zn2+ 	Metabolite	CHEBI:29105	ChEBI	
NCA	Metabolite	CHEBI:32544	ChEBI	
PRPP	Metabolite	CHEBI:17111	ChEBI	
PARP9 	Protein	Q8IXQ6	Uniprot-TrEMBL	
H2O	Metabolite	CHEBI:15377	ChEBI	
Na+	Metabolite	CHEBI:29101	ChEBI	
NADSYN1 hexamer	Complex	R-HSA-197192	Reactome	
NMNAT1 	Protein	Q9HAN9	Uniprot-TrEMBL	
PTGS2 	Protein	P35354	Uniprot-TrEMBL	
Tryptophan
catabolism	Pathway	R-HSA-71240	Reactome	Tryptophan is catabolized in seven steps to yield aminomuconate. Intermediates in this process are also used in the synthesis of serotonin and kynurenine (Peters 1991).
NAD+	Metabolite	CHEBI:57540	ChEBI	
NADP+	Metabolite	CHEBI:18009	ChEBI	
monocarboxylates
transported by
SLC5A8	Complex	R-ALL-429739	Reactome	
PTGS2:celecoxib	Complex	R-HSA-2309778	Reactome	
NAM	Metabolite	CHEBI:17154	ChEBI	
PPi(3-)	Metabolite	CHEBI:33019	ChEBI	
NAPRT1 	Protein	Q6XQN6	Uniprot-TrEMBL	
H2O	Metabolite	CHEBI:15377	ChEBI	
RNLS:FAD	Complex	R-HSA-8956472	Reactome	
1,6-dh-beta-NAD 	Metabolite	CHEBI:90174	ChEBI	
NADK2 	Protein	Q4G0N4	Uniprot-TrEMBL	
PPi	Metabolite	CHEBI:29888	ChEBI	
6xNMNAT1:6xZn2+	Complex	R-HSA-200489	Reactome	
Mg2+	Metabolite	CHEBI:18420	ChEBI	
H2O2	Metabolite	CHEBI:16240	ChEBI	
(ADP-D-ribosyl)(n)-acceptor	Metabolite	CHEBI:133202	ChEBI	
ADP	Metabolite	CHEBI:456216	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
NCA 	Metabolite	CHEBI:15940	ChEBI	
NAPRT1 dimer	Complex	R-HSA-389377	Reactome	
APOA1BP 	Protein	Q8NCW5	Uniprot-TrEMBL	
ATP	Metabolite	CHEBI:30616	ChEBI	
dh-beta-NAD	Complex	R-ALL-8956473	Reactome	
PTGIS 	Protein	Q16647	Uniprot-TrEMBL	
PTGS2 	Protein	P35354	Uniprot-TrEMBL	
CH3COO- 	Metabolite	CHEBI:15366	ChEBI	
NNMT	Protein	P40261	Uniprot-TrEMBL	
NAD+	Metabolite	CHEBI:57540	ChEBI	
QPRT	Protein	Q15274	Uniprot-TrEMBL	
ATP	Metabolite	CHEBI:30616	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
PARP8 	Protein	Q8N3A8	Uniprot-TrEMBL	
NMNAT3 	Protein	Q96T66	Uniprot-TrEMBL	
NRNAM	Metabolite	CHEBI:15927	ChEBI	
CD38	Protein	P28907	Uniprot-TrEMBL	
PPi(3-)	Metabolite	CHEBI:33019	ChEBI	
PYR 	Metabolite	CHEBI:15361	ChEBI	
NAAD	Metabolite	CHEBI:18304	ChEBI	
EtCOO- or C2H5COO- 	Metabolite	CHEBI:30768	ChEBI	
NADK 	Protein	O95544	Uniprot-TrEMBL	
L-Glu	Metabolite	CHEBI:29985	ChEBI	
NMRK2	Protein	Q9NPI5	Uniprot-TrEMBL	
PARP16 	Protein	Q8N5Y8	Uniprot-TrEMBL	
PPi(3-)	Metabolite	CHEBI:33019	ChEBI	
NMNH	Metabolite	CHEBI:74452	ChEBI	
4xNMNAT3:4xMg2+	Complex	R-HSA-200487	Reactome	
CH3COO- 	Metabolite	CHEBI:15366	ChEBI	
BST1 	Protein	Q10588	Uniprot-TrEMBL	
PPi	Metabolite	CHEBI:29888	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
NAM	Metabolite	CHEBI:17154	ChEBI	
ATP	Metabolite	CHEBI:30616	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
S-NADPHX	Metabolite	CHEBI:64084	ChEBI	
ADP-ribose	Metabolite	CHEBI:57967	ChEBI	
CO2	Metabolite	CHEBI:16526	ChEBI	
AMP	Metabolite	CHEBI:16027	ChEBI	
ATP	Metabolite	CHEBI:30616	ChEBI	
PPi	Metabolite	CHEBI:29888	ChEBI	
PRPP	Metabolite	CHEBI:17111	ChEBI	
ADP	Metabolite	CHEBI:456216	ChEBI	
CARKD	Protein	Q8IW45	Uniprot-TrEMBL	
NAMPT	Protein	P43490	Uniprot-TrEMBL	
ACS	Metabolite	CHEBI:29044	ChEBI	
NAMN	Metabolite	CHEBI:15763	ChEBI	
1,2-dh-beta-NAD 	Metabolite	CHEBI:90171	ChEBI	
NAMN	Metabolite	CHEBI:15763	ChEBI	
NR	Metabolite	CHEBI:15927	ChEBI	
Pi	Metabolite	CHEBI:43474	ChEBI	
NADP+	Metabolite	CHEBI:18009	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
AdoMet	Metabolite	CHEBI:15414	ChEBI	
NADH	Metabolite	CHEBI:57945	ChEBI	
Na+	Metabolite	CHEBI:29101	ChEBI	
SLC22A13	Protein	Q9Y226	Uniprot-TrEMBL	
NUDT12	Protein	Q9BQG2	Uniprot-TrEMBL	
e-	Metabolite	CHEBI:10545	ChEBI	
LACT 	Metabolite	CHEBI:422	ChEBI	
NAAD	Metabolite	CHEBI:18304	ChEBI	
NADPH	Metabolite	CHEBI:16474	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
APOA1BP dimer	Complex	R-HSA-6807487	Reactome	
NMN	Metabolite	CHEBI:14649	ChEBI	
heme b 	Metabolite	CHEBI:26355	ChEBI	
BST1 dimer	Complex	R-HSA-8870344	Reactome	
ADP	Metabolite	CHEBI:456216	ChEBI	
PTGS2 dimer	Complex	R-HSA-140491	Reactome	
PARP4 	Protein	Q9UKK3	Uniprot-TrEMBL	
NMRK2	Protein	Q9NPI5	Uniprot-TrEMBL	
LACT 	Metabolite	CHEBI:422	ChEBI	
(ADP-D-ribosyl)(n+1)-acceptor	Metabolite	CHEBI:133203	ChEBI	
EtCOO- or C2H5COO- 	Metabolite	CHEBI:30768	ChEBI	
CYP8B1 	Protein	Q9UNU6	Uniprot-TrEMBL	
NAAD	Metabolite	CHEBI:18304	ChEBI	
NAR	Metabolite	CHEBI:58527	ChEBI	
MNA	Metabolite	CHEBI:16797	ChEBI	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
ATP	Metabolite	CHEBI:30616	ChEBI	
L-Gln	Metabolite	CHEBI:58359	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
PGI2	Metabolite	CHEBI:15552	ChEBI	
R-NADPHX	Metabolite	CHEBI:64085	ChEBI	
PPi	Metabolite	CHEBI:29888	ChEBI	
Zn2+ 	Metabolite	CHEBI:29105	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
PGG2	Metabolite	CHEBI:27647	ChEBI	
ATP	Metabolite	CHEBI:30616	ChEBI	
NAD+	Metabolite	CHEBI:57540	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
NMNAT2:Mg2+	Complex	R-HSA-197266	Reactome	
H2O	Metabolite	CHEBI:15377	ChEBI	
heme b 	Metabolite	CHEBI:26355	ChEBI	
PTGIS,CYP8B1	Complex	R-HSA-3222410	Reactome	This CandidateSet contains sequences identified by William Pearson's analysis of Reactome catalyst entities. Catalyst entity sequences were used to identify analagous sequences that shared overall homology and active site homology. Sequences in this Candidate set were identified in an April 24, 2012 analysis.
NCA	Metabolite	CHEBI:15940	ChEBI	
BUT 	Metabolite	CHEBI:30772	ChEBI	
Pi	Metabolite	CHEBI:43474	ChEBI	
celecoxib 	Unknown			
