ID	Database
14704851	Pubmed
19531469	Pubmed
17914902	Pubmed
15137942	Pubmed
8809081	Pubmed
21504897	Pubmed
11866528	Pubmed
2129526	Pubmed
1637327	Pubmed
21933152	Pubmed
25531177	Pubmed
21699903	Pubmed
17604275	Pubmed
13563527	Pubmed
4349867	Pubmed
21994945	Pubmed
12574164	Pubmed
17402747	Pubmed
16118205	Pubmed
15115769	Pubmed
17641676	Pubmed
11594753	Pubmed
22701565	Pubmed
23230272	Pubmed
15674325	Pubmed
10613898	Pubmed
9473669	Pubmed
24717514	Pubmed
8575745	Pubmed
8182091	Pubmed
11991719	Pubmed
11788603	Pubmed
11248244	Pubmed
4514999	Pubmed
7947975	Pubmed
9139685	Pubmed
1380156	Pubmed
18411268	Pubmed
14516279	Pubmed
12359228	Pubmed
12547821	Pubmed
12790796	Pubmed
14966140	Pubmed
15090606	Pubmed
23212377	Pubmed
24847004	Pubmed
8289818	Pubmed
8527488	Pubmed
22822066	Pubmed
16690024	Pubmed
10331643	Pubmed
3036115	Pubmed
1772073	Pubmed
21467029	Pubmed
