Label	Type	ID	Database	Comment
Ccnd2	GeneProduct	64033	Entrez Gene	
Cblb	GeneProduct	171136	Entrez Gene	
Raf1	GeneProduct	24703	Entrez Gene	
RGD1564499	GeneProduct	498798	Entrez Gene	
Irf1	GeneProduct	24508	Entrez Gene	
Bad	GeneProduct	64639	Entrez Gene	
Lyn	GeneProduct	81515	Entrez Gene	
Bcl2l11	GeneProduct	64547	Entrez Gene	
Ccna2	GeneProduct	114494	Entrez Gene	
Stat3	GeneProduct	25125	Entrez Gene	
Foxo3a	GeneProduct	294515	Entrez Gene	
Jak1	GeneProduct	84598	Entrez Gene	
Fyn	GeneProduct	25150	Entrez Gene	
Stat1	GeneProduct	25124	Entrez Gene	
Sos1	GeneProduct	313845	Entrez Gene	
Pik3r1	GeneProduct	25513	Entrez Gene	
Cltc	GeneProduct	54241	Entrez Gene	
Gsk3b	GeneProduct	84027	Entrez Gene	
Mapk1	GeneProduct	116590	Entrez Gene	
Il2rg	GeneProduct	140924	Entrez Gene	
Mapk3	GeneProduct	50689	Entrez Gene	
Map2k1	GeneProduct	170851	Entrez Gene	
Mcl1	GeneProduct	60430	Entrez Gene	
Irs2	GeneProduct	29376	Entrez Gene	
Irs1	GeneProduct	25467	Entrez Gene	
RGD1561386	GeneProduct	500985	Entrez Gene	
Stat5a	GeneProduct	24918	Entrez Gene	
Bax	GeneProduct	24887	Entrez Gene	
Cdk4	GeneProduct	94201	Entrez Gene	
Rb1	GeneProduct	24708	Entrez Gene	
Muc1	GeneProduct	24571	Entrez Gene	
Map2k2	GeneProduct	58960	Entrez Gene	
Akt1	GeneProduct	24185	Entrez Gene	
Grb2	GeneProduct	81504	Entrez Gene	
Blk	GeneProduct	364403	Entrez Gene	
Jak3	GeneProduct	25326	Entrez Gene	
Il7r	GeneProduct	294797	Entrez Gene	
Gene Symbol	GeneProduct			
Shc1	GeneProduct	85385	Entrez Gene	
Hras	GeneProduct	293621	Entrez Gene	
Ptk2b	GeneProduct	50646	Entrez Gene	
Stat5b	GeneProduct	25126	Entrez Gene	
Pik3r1	GeneProduct	25513	Entrez Gene	
Stam2	GeneProduct	311030	Entrez Gene	
CDK2	GeneProduct	1017	Entrez Gene	
Foxo1a	GeneProduct	84482	Entrez Gene	
