Label	Type	ID	Database	Comment
vitamin K2	Metabolite	CHEBI:16374	ChEBI	
Vitamin K reductase	GeneProduct			
Coagulation factor X	Protein	P00742	Uniprot-TrEMBL	
Vitamin K-dependent protein C	Protein	P04070	Uniprot-TrEMBL	
disulfides	Metabolite	CHEBI:48343	ChEBI	
Vitamin K1	Metabolite	HMDB03555	HMDB	
Coagulation factor VII	Protein	P08709	Uniprot-TrEMBL	
disulfides	Metabolite	CHEBI:48343	ChEBI	
Vitamin K epoxide	Metabolite	CHEBI:28371	ChEBI	
GGCX	GeneProduct	ENSG00000115486	Ensembl	
dithiols	Metabolite	CHEBI:23853	ChEBI	
NADPH	Metabolite	HMDB00221	HMDB	
gamma-carboxyglutamate	Metabolite	CHEBI:61938	ChEBI	
Vitamin K-dependent protein S	Protein	P07225	Uniprot-TrEMBL	
dithiols	Metabolite	CHEBI:23853	ChEBI	
Warfarin	Metabolite	HMDB01935	HMDB	
NADP+	Metabolite	CHEBI:18009	ChEBI	
Coagulation factor IX	Protein	P00740	Uniprot-TrEMBL	
Blood-coagulation factor II	Metabolite	CHEBI:8583	ChEBI	
glutamate	Metabolite	CHEBI:14321	ChEBI	
NAD(P)H dehydrogenase [quinone] 1	GeneProduct	P15559	Uniprot-TrEMBL	
VKORC1	GeneProduct	ENSG00000167397	Ensembl	
Vitamin K hydroquinone	Metabolite	CHEBI:28433	ChEBI	
Vitamin K-dependent protein Z	Protein	P22891	Uniprot-TrEMBL	
Coagulation factor X	Protein	P00742	Uniprot-TrEMBL	
Vitamin K-dependent protein C	Protein	P04070	Uniprot-TrEMBL	
Coagulation factor VII	Protein	P08709	Uniprot-TrEMBL	
Vitamin K-dependent protein S	Protein	P07225	Uniprot-TrEMBL	
Coagulation factor IX	Protein	P00740	Uniprot-TrEMBL	
Blood-coagulation factor II	Metabolite	CHEBI:8583	ChEBI	
Vitamin K-dependent protein Z	Protein	P22891	Uniprot-TrEMBL	
glutamate	Metabolite	CHEBI:14321	ChEBI	
glutamate	Metabolite	CHEBI:14321	ChEBI	
glutamate	Metabolite	CHEBI:14321	ChEBI	
glutamate	Metabolite	CHEBI:14321	ChEBI	
glutamate	Metabolite	CHEBI:14321	ChEBI	
glutamate	Metabolite	CHEBI:14321	ChEBI	
gamma-carboxyglutamate	Metabolite	CHEBI:61938	ChEBI	
gamma-carboxyglutamate	Metabolite	CHEBI:61938	ChEBI	
gamma-carboxyglutamate	Metabolite	CHEBI:61938	ChEBI	
gamma-carboxyglutamate	Metabolite	CHEBI:61938	ChEBI	
gamma-carboxyglutamate	Metabolite	CHEBI:61938	ChEBI	
gamma-carboxyglutamate	Metabolite	CHEBI:61938	ChEBI	
