ID	Database
18216770	Pubmed
12011104	Pubmed
18165232	Pubmed
16895911	Pubmed
16571669	Pubmed
14685229	Pubmed
7852280	Pubmed
9338580	Pubmed
15845354	Pubmed
16229686	Pubmed
23180825	Pubmed
16100120	Pubmed
16793762	Pubmed
18165233	Pubmed
17713573	Pubmed
15708861	Pubmed
15962010	Pubmed
11356846	Pubmed
12815058	Pubmed
12411432	Pubmed
15063729	Pubmed
23791178	Pubmed
26202220	Pubmed
23721920	Pubmed
25286108	Pubmed
8591035	Pubmed
3136930	Pubmed
1756715	Pubmed
8985184	Pubmed
15213228	Pubmed
10947957	Pubmed
10802064	Pubmed
18184806	Pubmed
23863933	Pubmed
10751414	Pubmed
10861246	Pubmed
16517606	Pubmed
14976195	Pubmed
4817756	Pubmed
17449912	Pubmed
14685263	Pubmed
4339164	Pubmed
1840600	Pubmed
1740330	Pubmed
19405096	Pubmed
1718266	Pubmed
12594539	Pubmed
11784319	Pubmed
2970528	Pubmed
1720305	Pubmed
16698036	Pubmed
2971395	Pubmed
527942	Pubmed
20699116	Pubmed
17980653	Pubmed
15329726	Pubmed
17105344	Pubmed
9125199	Pubmed
23290777	Pubmed
19506037	Pubmed
11956206	Pubmed
12757705	Pubmed
14563551	Pubmed
15657036	Pubmed
8681943	Pubmed
9699462	Pubmed
16368756	Pubmed
12757706	Pubmed
11242114	Pubmed
17023427	Pubmed
17331073	Pubmed
10722674	Pubmed
9363775	Pubmed
12888274	Pubmed
1678251	Pubmed
1670590	Pubmed
2562955	Pubmed
7628016	Pubmed
9521684	Pubmed
1352993	Pubmed
8955159	Pubmed
10993717	Pubmed
7744740	Pubmed
9705349	Pubmed
15328338	Pubmed
1907800	Pubmed
1928092	Pubmed
5822067	Pubmed
1915858	Pubmed
12909021	Pubmed
17591919	Pubmed
1606923	Pubmed
9252398	Pubmed
1539590	Pubmed
6417417	Pubmed
2668275	Pubmed
2953589	Pubmed
17355976	Pubmed
15337768	Pubmed
19233134	Pubmed
17982138	Pubmed
11018465	Pubmed
18558101	Pubmed
12662933	Pubmed
2965147	Pubmed
10191093	Pubmed
9829906	Pubmed
9133646	Pubmed
17510064	Pubmed
8528251	Pubmed
22633490	Pubmed
19965611	Pubmed
11306053	Pubmed
19005213	Pubmed
10823942	Pubmed
9520418	Pubmed
12566438	Pubmed
9312549	Pubmed
9188692	Pubmed
11937514	Pubmed
8889578	Pubmed
3456607	Pubmed
10781797	Pubmed
16940153	Pubmed
8643456	Pubmed
12885774	Pubmed
15458386	Pubmed
17105727	Pubmed
11489889	Pubmed
10993897	Pubmed
9582303	Pubmed
3014515	Pubmed
15003450	Pubmed
16595074	Pubmed
7504405	Pubmed
1601877	Pubmed
23746551	Pubmed
11018043	Pubmed
16902930	Pubmed
