Label	Type	ID	Database	Comment
RPL30 	Protein	P62888	Uniprot-TrEMBL	
RPL10 	Protein	P27635	Uniprot-TrEMBL	
RPS23 	Protein	P62266	Uniprot-TrEMBL	
RPS19 	Protein	P39019	Uniprot-TrEMBL	
RPSA 	Protein	P08865	Uniprot-TrEMBL	
SRP9 	Protein	P49458	Uniprot-TrEMBL	
RPL21 	Protein	P46778	Uniprot-TrEMBL	
RPS17 	Protein	P08708	Uniprot-TrEMBL	
nascent polypeptide with signal sequence 	Unknown	R-ALL-1799338	Reactome	
RPL35 	Protein	P42766	Uniprot-TrEMBL	
RPS29 	Protein	P62273	Uniprot-TrEMBL	
RPL26L1 	Protein	Q9UNX3	Uniprot-TrEMBL	
18S rRNA 	Protein	X03205	EMBL	
SSR2 	Protein	P43308	Uniprot-TrEMBL	
mRNA	Unknown	R-HSA-72323	Reactome	
RPL39 	Protein	P62891	Uniprot-TrEMBL	
RPS4Y1 	Protein	P22090	Uniprot-TrEMBL	
RPL38 	Protein	P63173	Uniprot-TrEMBL	
RPS9 	Protein	P46781	Uniprot-TrEMBL	
RPL24 	Protein	P83731	Uniprot-TrEMBL	
SPCS1 	Protein	Q9Y6A9	Uniprot-TrEMBL	
28S rRNA 	Protein	M11167	EMBL	
RPL3L 	Protein	Q92901	Uniprot-TrEMBL	
RPLP0 	Protein	P05388	Uniprot-TrEMBL	
RPL23A 	Protein	P62750	Uniprot-TrEMBL	
RPL14 	Protein	P50914	Uniprot-TrEMBL	
RPS18 	Protein	P62269	Uniprot-TrEMBL	
RPL30 	Protein	P62888	Uniprot-TrEMBL	
RPS29 	Protein	P62273	Uniprot-TrEMBL	
RPS23 	Protein	P62266	Uniprot-TrEMBL	
RPS3 	Protein	P23396	Uniprot-TrEMBL	
RPL23 	Protein	P62829	Uniprot-TrEMBL	
5S rRNA 	Protein	V00589	EMBL	
RPS27L 	Protein	Q71UM5	Uniprot-TrEMBL	
RPS12 	Protein	P25398	Uniprot-TrEMBL	
SEC61B 	Protein	P60468	Uniprot-TrEMBL	
RPL29 	Protein	P47914	Uniprot-TrEMBL	
RPL40 	Protein	P62987	Uniprot-TrEMBL	
RPS8 	Protein	P62241	Uniprot-TrEMBL	
RPL23A 	Protein	P62750	Uniprot-TrEMBL	
RPS20 	Protein	P60866	Uniprot-TrEMBL	
SSR1 	Protein	P43307	Uniprot-TrEMBL	
RPL35 	Protein	P42766	Uniprot-TrEMBL	
RPL40 	Protein	P62987	Uniprot-TrEMBL	
RPL36 	Protein	Q9Y3U8	Uniprot-TrEMBL	
RPL10A 	Protein	P62906	Uniprot-TrEMBL	
RPL23A 	Protein	P62750	Uniprot-TrEMBL	
RPLP1 	Protein	P05386	Uniprot-TrEMBL	
RPL18 	Protein	Q07020	Uniprot-TrEMBL	
RPS27 	Protein	P42677	Uniprot-TrEMBL	
RPL26L1 	Protein	Q9UNX3	Uniprot-TrEMBL	
SEC11A 	Protein	P67812	Uniprot-TrEMBL	
cleaved nascent polypeptide 	Unknown	R-ALL-1799321	Reactome	
SSR4 	Protein	P51571	Uniprot-TrEMBL	
RPL7 	Protein	P18124	Uniprot-TrEMBL	
RPL36A 	Protein	P83881	Uniprot-TrEMBL	
RPL35 	Protein	P42766	Uniprot-TrEMBL	
nascent polypeptide with signal sequence 	Unknown	R-ALL-1799333	Reactome	
RPL38 	Protein	P63173	Uniprot-TrEMBL	
RPL3 	Protein	P39023	Uniprot-TrEMBL	
RPS15 	Protein	P62841	Uniprot-TrEMBL	
SEC61A2 	Protein	Q9H9S3	Uniprot-TrEMBL	
RPL12 	Protein	P30050	Uniprot-TrEMBL	
RPLP1 	Protein	P05386	Uniprot-TrEMBL	
RPL35 	Protein	P42766	Uniprot-TrEMBL	
RPL24 	Protein	P83731	Uniprot-TrEMBL	
RPL32 	Protein	P62910	Uniprot-TrEMBL	
RPL26 	Protein	P61254	Uniprot-TrEMBL	
RPL3L 	Protein	Q92901	Uniprot-TrEMBL	
RPL18 	Protein	Q07020	Uniprot-TrEMBL	
RPL40 	Protein	P62987	Uniprot-TrEMBL	
RPS14 	Protein	P62263	Uniprot-TrEMBL	
RPL35A 	Protein	P18077	Uniprot-TrEMBL	
RPS4Y1 	Protein	P22090	Uniprot-TrEMBL	
cleaved
polypeptide:Translocon	Complex	R-HSA-1799324	Reactome	
RPS15A 	Protein	P62244	Uniprot-TrEMBL	
RPS27A(77-156) 	Protein	P62979	Uniprot-TrEMBL	
RPS19 	Protein	P39019	Uniprot-TrEMBL	
RPL30 	Protein	P62888	Uniprot-TrEMBL	
SRP9 	Protein	P49458	Uniprot-TrEMBL	
RPL23 	Protein	P62829	Uniprot-TrEMBL	
RPS14 	Protein	P62263	Uniprot-TrEMBL	
RPL10L 	Protein	Q96L21	Uniprot-TrEMBL	
RPS26 	Protein	P62854	Uniprot-TrEMBL	
RPS16 	Protein	P62249	Uniprot-TrEMBL	
RPS4X 	Protein	P62701	Uniprot-TrEMBL	
RPL26L1 	Protein	Q9UNX3	Uniprot-TrEMBL	
SRP14 	Protein	P37108	Uniprot-TrEMBL	
RPLP0 	Protein	P05388	Uniprot-TrEMBL	
RPL17 	Protein	P18621	Uniprot-TrEMBL	
28S rRNA 	Protein	M11167	EMBL	
RPL36 	Protein	Q9Y3U8	Uniprot-TrEMBL	
RPS4Y2 	Protein	Q8TD47	Uniprot-TrEMBL	
RPL6 	Protein	Q02878	Uniprot-TrEMBL	
RPL13A 	Protein	P40429	Uniprot-TrEMBL	
SEC61A1 	Protein	P61619	Uniprot-TrEMBL	
RPL8 	Protein	P62917	Uniprot-TrEMBL	
FAU 	Protein	P62861	Uniprot-TrEMBL	
RPL41 	Protein	P62945	Uniprot-TrEMBL	
RPS4Y2 	Protein	Q8TD47	Uniprot-TrEMBL	
SSR1 	Protein	P43307	Uniprot-TrEMBL	
RPL37 	Protein	P61927	Uniprot-TrEMBL	
SEC61A2 	Protein	Q9H9S3	Uniprot-TrEMBL	
RPL10 	Protein	P27635	Uniprot-TrEMBL	
Signal Recognition
Particle	Complex	R-HSA-264932	Reactome	
RPL15 	Protein	P61313	Uniprot-TrEMBL	
TRAM1 	Protein	Q15629	Uniprot-TrEMBL	
RPS11 	Protein	P62280	Uniprot-TrEMBL	
RPS2 	Protein	P15880	Uniprot-TrEMBL	
SRP54 	Protein	P61011	Uniprot-TrEMBL	
RPL7A 	Protein	P62424	Uniprot-TrEMBL	
RPS9 	Protein	P46781	Uniprot-TrEMBL	
RPSA 	Protein	P08865	Uniprot-TrEMBL	
RPL9 	Protein	P32969	Uniprot-TrEMBL	
RPS4Y2 	Protein	Q8TD47	Uniprot-TrEMBL	
RPL36 	Protein	Q9Y3U8	Uniprot-TrEMBL	
RPL13A 	Protein	P40429	Uniprot-TrEMBL	
RPS8 	Protein	P62241	Uniprot-TrEMBL	
RPS27L 	Protein	Q71UM5	Uniprot-TrEMBL	
RPS17 	Protein	P08708	Uniprot-TrEMBL	
RPL17 	Protein	P18621	Uniprot-TrEMBL	
RPS2 	Protein	P15880	Uniprot-TrEMBL	
RPS24 	Protein	P62847	Uniprot-TrEMBL	
RPL11 	Protein	P62913	Uniprot-TrEMBL	
signal peptide	Unknown	R-ALL-1799320	Reactome	
RPL18 	Protein	Q07020	Uniprot-TrEMBL	
RPL37A 	Protein	P61513	Uniprot-TrEMBL	
SRP9 	Protein	P49458	Uniprot-TrEMBL	
RPL13 	Protein	P26373	Uniprot-TrEMBL	
RPS21 	Protein	P63220	Uniprot-TrEMBL	
RPS12 	Protein	P25398	Uniprot-TrEMBL	
RPS9 	Protein	P46781	Uniprot-TrEMBL	
RPS14 	Protein	P62263	Uniprot-TrEMBL	
RPS5 	Protein	P46782	Uniprot-TrEMBL	
RPLP2 	Protein	P05387	Uniprot-TrEMBL	
RPL23 	Protein	P62829	Uniprot-TrEMBL	
RPS6 	Protein	P62753	Uniprot-TrEMBL	
Translocon:TRAP	Complex	R-HSA-264969	Reactome	
RPS18 	Protein	P62269	Uniprot-TrEMBL	
RPL11 	Protein	P62913	Uniprot-TrEMBL	
RPS8 	Protein	P62241	Uniprot-TrEMBL	
RPL17 	Protein	P18621	Uniprot-TrEMBL	
RPS2 	Protein	P15880	Uniprot-TrEMBL	
RPL8 	Protein	P62917	Uniprot-TrEMBL	
RPS4X 	Protein	P62701	Uniprot-TrEMBL	
RPL27 	Protein	P61353	Uniprot-TrEMBL	
RPL10L 	Protein	Q96L21	Uniprot-TrEMBL	
RPL13A 	Protein	P40429	Uniprot-TrEMBL	
RPL32 	Protein	P62910	Uniprot-TrEMBL	
RPS18 	Protein	P62269	Uniprot-TrEMBL	
RPS8 	Protein	P62241	Uniprot-TrEMBL	
FAU 	Protein	P62861	Uniprot-TrEMBL	
nascent polypeptide with signal sequence 	Unknown	R-ALL-1799333	Reactome	
RPL28 	Protein	P46779	Uniprot-TrEMBL	
RPL40 	Protein	P62987	Uniprot-TrEMBL	
RPL7A 	Protein	P62424	Uniprot-TrEMBL	
RPL40 	Protein	P62987	Uniprot-TrEMBL	
SSR1 	Protein	P43307	Uniprot-TrEMBL	
RPS19 	Protein	P39019	Uniprot-TrEMBL	
RPS21 	Protein	P63220	Uniprot-TrEMBL	
SEC11C 	Protein	Q9BY50	Uniprot-TrEMBL	
7SL RNA (ENST00000410687) 	Protein	ENST00000410687	Ensembl	
SRPR 	Protein	P08240	Uniprot-TrEMBL	
RPL36 	Protein	Q9Y3U8	Uniprot-TrEMBL	
RPS13 	Protein	P62277	Uniprot-TrEMBL	
RPS4X 	Protein	P62701	Uniprot-TrEMBL	
RPL27A 	Protein	P46776	Uniprot-TrEMBL	
RPS16 	Protein	P62249	Uniprot-TrEMBL	
RPL7 	Protein	P18124	Uniprot-TrEMBL	
mRNA 	Unknown	R-HSA-72323	Reactome	
RPS24 	Protein	P62847	Uniprot-TrEMBL	
RPS5 	Protein	P46782	Uniprot-TrEMBL	
SRPRB 	Protein	Q9Y5M8	Uniprot-TrEMBL	
RPL15 	Protein	P61313	Uniprot-TrEMBL	
RPL23 	Protein	P62829	Uniprot-TrEMBL	
RPS4Y2 	Protein	Q8TD47	Uniprot-TrEMBL	
RPL32 	Protein	P62910	Uniprot-TrEMBL	
mRNA 	Unknown	R-HSA-72323	Reactome	
RPL34 	Protein	P49207	Uniprot-TrEMBL	
RPL37A 	Protein	P61513	Uniprot-TrEMBL	
RPL36 	Protein	Q9Y3U8	Uniprot-TrEMBL	
RPL41 	Protein	P62945	Uniprot-TrEMBL	
RPL8 	Protein	P62917	Uniprot-TrEMBL	
RPS10 	Protein	P46783	Uniprot-TrEMBL	
RPS8 	Protein	P62241	Uniprot-TrEMBL	
RPL27A 	Protein	P46776	Uniprot-TrEMBL	
RPL31 	Protein	P62899	Uniprot-TrEMBL	
RPL17 	Protein	P18621	Uniprot-TrEMBL	
RPL7A 	Protein	P62424	Uniprot-TrEMBL	
RPS3 	Protein	P23396	Uniprot-TrEMBL	
RPS6 	Protein	P62753	Uniprot-TrEMBL	
RPS28 	Protein	P62857	Uniprot-TrEMBL	
SRPRB 	Protein	Q9Y5M8	Uniprot-TrEMBL	
28S rRNA 	Protein	M11167	EMBL	
RPL22L1 	Protein	Q6P5R6	Uniprot-TrEMBL	
RPL11 	Protein	P62913	Uniprot-TrEMBL	
SRP68 	Protein	Q9UHB9	Uniprot-TrEMBL	
RPL36AL 	Protein	Q969Q0	Uniprot-TrEMBL	
RPL35A 	Protein	P18077	Uniprot-TrEMBL	
RPS10 	Protein	P46783	Uniprot-TrEMBL	
SPCS2 	Protein	Q15005	Uniprot-TrEMBL	
RPL37 	Protein	P61927	Uniprot-TrEMBL	
RPS3 	Protein	P23396	Uniprot-TrEMBL	
RPL37 	Protein	P61927	Uniprot-TrEMBL	
RPS21 	Protein	P63220	Uniprot-TrEMBL	
RPL37A 	Protein	P61513	Uniprot-TrEMBL	
RPL36A 	Protein	P83881	Uniprot-TrEMBL	
RPL14 	Protein	P50914	Uniprot-TrEMBL	
RPS12 	Protein	P25398	Uniprot-TrEMBL	
RPL6 	Protein	Q02878	Uniprot-TrEMBL	
RPL10A 	Protein	P62906	Uniprot-TrEMBL	
RPS26 	Protein	P62854	Uniprot-TrEMBL	
SRP receptor	Complex	R-HSA-265092	Reactome	
RPS27A(77-156) 	Protein	P62979	Uniprot-TrEMBL	
RPL13A 	Protein	P40429	Uniprot-TrEMBL	
SRP14 	Protein	P37108	Uniprot-TrEMBL	
RPL18A 	Protein	Q02543	Uniprot-TrEMBL	
RPS26 	Protein	P62854	Uniprot-TrEMBL	
18S rRNA 	Protein	X03205	EMBL	
RPL10A 	Protein	P62906	Uniprot-TrEMBL	
RPS20 	Protein	P60866	Uniprot-TrEMBL	
RPL38 	Protein	P63173	Uniprot-TrEMBL	
RPL35A 	Protein	P18077	Uniprot-TrEMBL	
SSR3 	Protein	Q9UNL2	Uniprot-TrEMBL	
RPS4Y1 	Protein	P22090	Uniprot-TrEMBL	
RPL28 	Protein	P46779	Uniprot-TrEMBL	
RPS2 	Protein	P15880	Uniprot-TrEMBL	
RPSA 	Protein	P08865	Uniprot-TrEMBL	
RPL29 	Protein	P47914	Uniprot-TrEMBL	
RPL35A 	Protein	P18077	Uniprot-TrEMBL	
RPL26 	Protein	P61254	Uniprot-TrEMBL	
RPS17 	Protein	P08708	Uniprot-TrEMBL	
SEC61A2 	Protein	Q9H9S3	Uniprot-TrEMBL	
RPL22L1 	Protein	Q6P5R6	Uniprot-TrEMBL	
RPS23 	Protein	P62266	Uniprot-TrEMBL	
5.8S rRNA 	Protein	J01866	EMBL	
RPS21 	Protein	P63220	Uniprot-TrEMBL	
RPL39 	Protein	P62891	Uniprot-TrEMBL	
RPL36A 	Protein	P83881	Uniprot-TrEMBL	
RPS27 	Protein	P42677	Uniprot-TrEMBL	
5.8S rRNA 	Protein	J01866	EMBL	
RPS15A 	Protein	P62244	Uniprot-TrEMBL	
RPS20 	Protein	P60866	Uniprot-TrEMBL	
RPS27 	Protein	P42677	Uniprot-TrEMBL	
RPL18A 	Protein	Q02543	Uniprot-TrEMBL	
RPL26L1 	Protein	Q9UNX3	Uniprot-TrEMBL	
SSR3 	Protein	Q9UNL2	Uniprot-TrEMBL	
RPL15 	Protein	P61313	Uniprot-TrEMBL	
RPL36 	Protein	Q9Y3U8	Uniprot-TrEMBL	
RPS6 	Protein	P62753	Uniprot-TrEMBL	
RPS5 	Protein	P46782	Uniprot-TrEMBL	
RPS7 	Protein	P62081	Uniprot-TrEMBL	
RPN2 	Protein	P04844	Uniprot-TrEMBL	
RPL18A 	Protein	Q02543	Uniprot-TrEMBL	
RPSA 	Protein	P08865	Uniprot-TrEMBL	
RPL22L1 	Protein	Q6P5R6	Uniprot-TrEMBL	
RPL18A 	Protein	Q02543	Uniprot-TrEMBL	
RPL3L 	Protein	Q92901	Uniprot-TrEMBL	
RPL3 	Protein	P39023	Uniprot-TrEMBL	
RPL41 	Protein	P62945	Uniprot-TrEMBL	
RPS3 	Protein	P23396	Uniprot-TrEMBL	
RPL36AL 	Protein	Q969Q0	Uniprot-TrEMBL	
RPS4Y1 	Protein	P22090	Uniprot-TrEMBL	
5S rRNA 	Protein	V00589	EMBL	
RPS4Y2 	Protein	Q8TD47	Uniprot-TrEMBL	
RPL27 	Protein	P61353	Uniprot-TrEMBL	
RPL35 	Protein	P42766	Uniprot-TrEMBL	
RPL27A 	Protein	P46776	Uniprot-TrEMBL	
RPL39L 	Protein	Q96EH5	Uniprot-TrEMBL	
RPL12 	Protein	P30050	Uniprot-TrEMBL	
RPS29 	Protein	P62273	Uniprot-TrEMBL	
RPLP0 	Protein	P05388	Uniprot-TrEMBL	
FAU 	Protein	P62861	Uniprot-TrEMBL	
RPL34 	Protein	P49207	Uniprot-TrEMBL	
RPL39L 	Protein	Q96EH5	Uniprot-TrEMBL	
7SL RNA (ENST00000410687) 	Protein	ENST00000410687	Ensembl	
RPS28 	Protein	P62857	Uniprot-TrEMBL	
RPL23 	Protein	P62829	Uniprot-TrEMBL	
RPL22L1 	Protein	Q6P5R6	Uniprot-TrEMBL	
18S rRNA 	Protein	X03205	EMBL	
RPS27 	Protein	P42677	Uniprot-TrEMBL	
RPL31 	Protein	P62899	Uniprot-TrEMBL	
RPS4X 	Protein	P62701	Uniprot-TrEMBL	
RPS8 	Protein	P62241	Uniprot-TrEMBL	
RPL35A 	Protein	P18077	Uniprot-TrEMBL	
RPS27A(77-156) 	Protein	P62979	Uniprot-TrEMBL	
RPS13 	Protein	P62277	Uniprot-TrEMBL	
RPL3L 	Protein	Q92901	Uniprot-TrEMBL	
