Label	Type	ID	Database	Comment
RCJMB04_5a10	GeneProduct	417430	Entrez Gene	
MAPK8	GeneProduct	423778	Entrez Gene	
Sulforaphane	Metabolite	5350	PubChem-compound	
AIMP2	GeneProduct	769030	Entrez Gene	
CEBPB	GeneProduct	396185	Entrez Gene	
6-HITC	Metabolite			Full name: 6-(Methylsulfinyl)hexylisothiocyanate, or Japanese horseradish wasabi
NFE2L2	GeneProduct	396014	Entrez Gene	
KEAP1	GeneProduct			
CEBPB	GeneProduct	396185	Entrez Gene	
GCLC	GeneProduct	421894	Entrez Gene	
NFE2L2	GeneProduct	396014	Entrez Gene	
HMOX1	GeneProduct	396287	Entrez Gene	
Caffeic acid phenethyl ester	Metabolite			
MAF	GeneProduct	693248	Entrez Gene	
EPHB2	GeneProduct	396513	Entrez Gene	
PIK3CA	GeneProduct	424971	Entrez Gene	
GSTA2	GeneProduct			
NQO1	GeneProduct	769737	Entrez Gene	
GCLM	GeneProduct	424492	Entrez Gene	
NFE2L2	GeneProduct	396014	Entrez Gene	
KEAP1	GeneProduct			
Curcumin	Metabolite	HMDB0002269	HMDB	
