Label	Type	ID	Database	Comment
PRKCA	GeneProduct	490904	Entrez Gene	
MAPK8	GeneProduct	477746	Entrez Gene	
Sulforaphane	Metabolite	5350	PubChem-compound	
AIMP2	GeneProduct	479752	Entrez Gene	
C/EBP-beta	GeneProduct			
6-HITC	Metabolite			Full name: 6-(Methylsulfinyl)hexylisothiocyanate, or Japanese horseradish wasabi
NFE2L2	GeneProduct	478813	Entrez Gene	
KEAP1	GeneProduct	476713	Entrez Gene	
C/EBP-beta	GeneProduct			
GCLC	GeneProduct	609822	Entrez Gene	
NFE2L2	GeneProduct	478813	Entrez Gene	
HMOX1	GeneProduct	442987	Entrez Gene	
Caffeic acid phenethyl ester	Metabolite			
MAF	GeneProduct			
EPHB2	GeneProduct	487380	Entrez Gene	
PIK3CA	GeneProduct	488084	Entrez Gene	
GSTA2	GeneProduct			
NQO1	GeneProduct	610935	Entrez Gene	
GCLM	GeneProduct	612283	Entrez Gene	
NFE2L2	GeneProduct	478813	Entrez Gene	
KEAP1	GeneProduct	476713	Entrez Gene	
Curcumin	Metabolite	HMDB0002269	HMDB	
