ID	Database
24898039	Pubmed
25755220	Pubmed
15879697	Pubmed
12045094	Pubmed
11871657	Pubmed
16061803	Pubmed
16364630	Pubmed
22426497	Pubmed
20810645	Pubmed
20101632	Pubmed
21572561	Pubmed
24596576	Pubmed
16040803	Pubmed
20716516	Pubmed
24870230	Pubmed
21311021	Pubmed
12138183	Pubmed
9660920	Pubmed
22944664	Pubmed
17224653	Pubmed
9512417	Pubmed
18226598	Pubmed
25640237	Pubmed
25849199	Pubmed
12526808	Pubmed
12729736	Pubmed
11727826	Pubmed
17204286	Pubmed
10444065	Pubmed
11455963	Pubmed
21450806	Pubmed
7828588	Pubmed
7759547	Pubmed
2470644	Pubmed
18984158	Pubmed
6930639	Pubmed
12711671	Pubmed
21559454	Pubmed
15317868	Pubmed
18809514	Pubmed
16361254	Pubmed
21593607	Pubmed
16710424	Pubmed
15109492	Pubmed
10024167	Pubmed
10087256	Pubmed
27081072	Pubmed
26046137	Pubmed
15502822	Pubmed
12791264	Pubmed
23511206	Pubmed
27081075	Pubmed
12196509	Pubmed
