ID	Database
11473323	Pubmed
11931757	Pubmed
7876218	Pubmed
8131753	Pubmed
6094569	Pubmed
11724925	Pubmed
7711022	Pubmed
8104944	Pubmed
1671046	Pubmed
1328683	Pubmed
1974050	Pubmed
9081985	Pubmed
8144677	Pubmed
11739726	Pubmed
17417653	Pubmed
10656791	Pubmed
10656792	Pubmed
10339564	Pubmed
10995389	Pubmed
11046155	Pubmed
12364596	Pubmed
10884341	Pubmed
9660172	Pubmed
2165567	Pubmed
9822671	Pubmed
1682322	Pubmed
7378348	Pubmed
7713898	Pubmed
10751307	Pubmed
9191022	Pubmed
6693436	Pubmed
9405441	Pubmed
10801849	Pubmed
15545318	Pubmed
24962573	Pubmed
12045093	Pubmed
11961546	Pubmed
16483939	Pubmed
10872471	Pubmed
18775730	Pubmed
