ID	Database
16239509	Pubmed
15728506	Pubmed
14625308	Pubmed
17890055	Pubmed
12297423	Pubmed
11960013	Pubmed
19675569	Pubmed
15327770	Pubmed
19935683	Pubmed
10882101	Pubmed
16884718	Pubmed
19022706	Pubmed
12140561	Pubmed
18070982	Pubmed
12138165	Pubmed
8837778	Pubmed
17675297	Pubmed
18724939	Pubmed
17997719	Pubmed
18347055	Pubmed
19264966	Pubmed
17485511	Pubmed
17141195	Pubmed
16260493	Pubmed
8638164	Pubmed
10838074	Pubmed
16186825	Pubmed
16289117	Pubmed
10702308	Pubmed
11323434	Pubmed
17878161	Pubmed
20485341	Pubmed
19592493	Pubmed
12447442	Pubmed
9430229	Pubmed
9008162	Pubmed
10465784	Pubmed
16024789	Pubmed
19224918	Pubmed
18180283	Pubmed
16547522	Pubmed
17135271	Pubmed
18438411	Pubmed
15837794	Pubmed
11460167	Pubmed
14670075	Pubmed
10893415	Pubmed
20434986	Pubmed
9751060	Pubmed
11518704	Pubmed
12242293	Pubmed
11242034	Pubmed
17637696	Pubmed
19196711	Pubmed
11861597	Pubmed
21220427	Pubmed
