Label	Type	ID	Database	Comment
Dlat	GeneProduct	235339	Entrez Gene	
Eno3	GeneProduct	13808	Entrez Gene	
Slc2a4	GeneProduct	20528	Entrez Gene	
Tpi1	GeneProduct	21991	Entrez Gene	
Slc2a2	GeneProduct	20526	Entrez Gene	
1,3BP-Glycerate	Metabolite	HMDB0001270	HMDB	
Pyruvate	Metabolite	HMDB0000243	HMDB	
Glucose	Metabolite	HMDB0000122	HMDB	
Slc2a5	GeneProduct	56485	Entrez Gene	
Fructose 6P	Metabolite	HMDB0000124	HMDB	
Pgk1	GeneProduct	18655	Entrez Gene	
Pyruvate	Metabolite	HMDB0000243	HMDB	
Gpi1	GeneProduct	14751	Entrez Gene	
P-enolpyruvate	Metabolite	HMDB0000263	HMDB	
Dld	GeneProduct	13382	Entrez Gene	
Pdha2	GeneProduct	18598	Entrez Gene	
Pentose Phosphate Pathway	Pathway	WP63	WikiPathways	
Acyl-CoA	Metabolite			
3P-Glycerate	Metabolite	HMDB0000807	HMDB	
Slc2a3	GeneProduct	20527	Entrez Gene	
Pgam2	GeneProduct	56012	Entrez Gene	
Pdp2	GeneProduct	ENSMUSG00000048371	Ensembl	
TCA cycle	Pathway	WP434	WikiPathways	
Glycogen Metabolism	Pathway	WP317	WikiPathways	
Hk3	GeneProduct	212032	Entrez Gene	
Acetyl-CoA	Metabolite	HMDB0001206	HMDB	
2P-Glycerate	Metabolite	HMDB0000362	HMDB	
Dihydroxyacetone-P	Metabolite	HMDB0001473	HMDB	
Pdhb	GeneProduct	68263	Entrez Gene	
Pdhx	GeneProduct	27402	Entrez Gene	
Gapdh	GeneProduct	14433	Entrez Gene	
Pkm2	GeneProduct	18746	Entrez Gene	Make sure to differentiate between M1 and M2 isoform
MPC1	GeneProduct	55951	Entrez Gene	
Pfkm	GeneProduct	18642	Entrez Gene	
Pdha1	GeneProduct	18597	Entrez Gene	
Pklr	GeneProduct	18770	Entrez Gene	2 Isoforms: L Liver and R red cells
Aldoa	GeneProduct	11674	Entrez Gene	
Fructose-1,6BP	Metabolite	HMDB0001058	HMDB	
triglyceride
synthesis	Pathway			
Pgk2	GeneProduct	18663	Entrez Gene	
Pdp1	GeneProduct	ENSMUSG00000049225	Ensembl	
Slc2a1	GeneProduct	20525	Entrez Gene	
Glucose-6P	Metabolite	HMDB0001401	HMDB	
Glucose	Metabolite	HMDB0000122	HMDB	
Hk1	GeneProduct	15275	Entrez Gene	
Glyceraldehyde 3P	Metabolite	HMDB0001112	HMDB	
Aldoc	GeneProduct	11676	Entrez Gene	
Aldob	GeneProduct	230163	Entrez Gene	
Hk2	GeneProduct	15277	Entrez Gene	
MPC2	GeneProduct	70456	Entrez Gene	
Pdk1	GeneProduct	ENSMUSG00000006494	Ensembl	
Pdk3	GeneProduct	ENSMUSG00000035232	Ensembl	
Pdk2	GeneProduct	ENSMUSG00000038967	Ensembl	
Pdk4	GeneProduct	ENSMUSG00000019577	Ensembl	
Fbp2	Protein	18642	Entrez Gene	
Fbp1	Protein	18642	Entrez Gene	
Glycerol-3-Phosphate	Metabolite	HMDB0001112	HMDB	
Gpd1
	GeneProduct	21991	Entrez Gene	
