Label	Type	ID	Database	Comment
RPL29	GeneProduct		Entrez Gene	
RpS23	GeneProduct	36576	Entrez Gene	E. coli S12
RpLP1	GeneProduct	33214	Entrez Gene	E. coli L7/L12
RpS27A	GeneProduct	34420	Entrez Gene	No E. coli homologue
RpS24	GeneProduct	37589	Entrez Gene	Also known as L33e.  No E. coli homologue.
RpL14	GeneProduct	38983	Entrez Gene	
RpS3A	GeneProduct	43768	Entrez Gene	No E. coli homologue
RPS6KB2	GeneProduct		Entrez Gene	
RpS17	GeneProduct	39088	Entrez Gene	No E. coli homologue
sta	GeneProduct	31106	Entrez Gene	E. coli S2
oho23B	GeneProduct	33487	Entrez Gene	No E. coli homologue
mRpL19	GeneProduct	41028	Entrez Gene	E. coli L19
RpL13	GeneProduct	34329	Entrez Gene	
RPL36A	GeneProduct		Entrez Gene	
RPL41	GeneProduct		Entrez Gene	
RpS9	GeneProduct	39108	Entrez Gene	E. coli S4
RpL5	GeneProduct	3355124	Entrez Gene	E. coli L18
RpL30	GeneProduct	44059	Entrez Gene	Also known as L25e.
RPS7	GeneProduct		Entrez Gene	No E. coli homologue
RpL37a	GeneProduct	32446	Entrez Gene	
RPS6KA1	GeneProduct		Entrez Gene	
RpL27	GeneProduct	43103	Entrez Gene	
RPL7	GeneProduct		Entrez Gene	E. coli L30
RPL10	GeneProduct		Entrez Gene	
RPL12	GeneProduct		Entrez Gene	Also known as L16e.  E. coli L11.
RPL3L	GeneProduct		Entrez Gene	
RPS26	GeneProduct		Entrez Gene	No E. coli homologue
sop	GeneProduct	34309	Entrez Gene	E. coli S5
RpS12	GeneProduct	39480	Entrez Gene	No E. coli homologue
RPS4Y1	GeneProduct		Entrez Gene	No E. coli homologue
RpLP2	GeneProduct	36855	Entrez Gene	E. coli L7/L12
RpL17	GeneProduct	31613	Entrez Gene	E. coli L22
RPL27A	GeneProduct		Entrez Gene	E. coli L15
RpS6	GeneProduct	31700	Entrez Gene	No E. coli homologue
RpL6	GeneProduct	43723	Entrez Gene	
RpS11	GeneProduct	36321	Entrez Gene	E. coli S17
RPL15	GeneProduct		Entrez Gene	
RpS3	GeneProduct	42761	Entrez Gene	E. coli S3
S6kII	GeneProduct	33139	Entrez Gene	
RpL3	GeneProduct	41347	Entrez Gene	E. coli L3
RpL38	GeneProduct	3355144	Entrez Gene	
RpL8	GeneProduct	44251	Entrez Gene	E. coli L2
RPS28	GeneProduct		Entrez Gene	No E. coli homologue
RPL19	GeneProduct		Entrez Gene	
S6k	GeneProduct	38654	Entrez Gene	
RPS15A	GeneProduct		Entrez Gene	E. coli S8
RpL32	GeneProduct	43573	Entrez Gene	Also known as S22e.
RpLP0	GeneProduct	40451	Entrez Gene	E. coli L10.
RpL9	GeneProduct	34526	Entrez Gene	E. coli L6
RpL35A	GeneProduct	40654	Entrez Gene	
RpS30	GeneProduct	42470	Entrez Gene	No E. coli homologue
RPS14	GeneProduct		Entrez Gene	E. coli S11
RpL13A	GeneProduct	40687	Entrez Gene	E. coli L13
RpL23	GeneProduct	37628	Entrez Gene	E. coli L14
RpL18	GeneProduct	38794	Entrez Gene	
RpS19b	GeneProduct	42830	Entrez Gene	No E. coli homologue
RpS8	GeneProduct	43532	Entrez Gene	No E. coli homologue
RpL10Ab	GeneProduct	39338	Entrez Gene	E. coli L1
RPL7A	GeneProduct		Entrez Gene	
RpL31	GeneProduct	35988	Entrez Gene	
RPL18A	GeneProduct		Entrez Gene	
RpS15	GeneProduct	36851	Entrez Gene	E. coli S19
RPS6KA2	GeneProduct		Entrez Gene	
RpL24	GeneProduct	34754	Entrez Gene	
RPS27	GeneProduct		Entrez Gene	No E. coli homologue
RPS25	GeneProduct		Entrez Gene	No E. coli homologue
RpS5a	GeneProduct	32700	Entrez Gene	E. coli S7
RpL11	GeneProduct	37235	Entrez Gene	E. coli L5
RpS4	GeneProduct	39484	Entrez Gene	No E. coli homologue
RpS16	GeneProduct	37580	Entrez Gene	E. coli S9
RPL21	GeneProduct		Entrez Gene	
RpL26	GeneProduct	40060	Entrez Gene	E. coli L24
RpL34a	GeneProduct	43169	Entrez Gene	
RpS10b	GeneProduct	32953	Entrez Gene	No E. coli homologue
RpS18	GeneProduct	37292	Entrez Gene	E. coli S13
RpL35	GeneProduct	31483	Entrez Gene	E. coli L29
RpL4	GeneProduct	43349	Entrez Gene	also known as L1e.  No E. coli homologue
RPL36	GeneProduct		Entrez Gene	
RpS13	GeneProduct	34149	Entrez Gene	E. coli S15
RpL22	GeneProduct	31022	Entrez Gene	
RPL23A	GeneProduct		Entrez Gene	E. coli L23
RpL40	GeneProduct	33629	Entrez Gene	
RpS20	GeneProduct	42464	Entrez Gene	E. coli S10
RPL39	GeneProduct		Entrez Gene	
RpL37A	GeneProduct	44783	Entrez Gene	
RpS29	GeneProduct	41200	Entrez Gene	E. coli S14
RpL28	GeneProduct	38397	Entrez Gene	
RPS6KA6	GeneProduct		Entrez Gene	
