Label	Type	ID	Database	Comment
PLCG1 	Protein	P19174	Uniprot-TrEMBL	
ADP	Metabolite	CHEBI:456216	ChEBI	
p-5Y-NTRK1 	Protein	P04629	Uniprot-TrEMBL	
Zn2+ 	Metabolite	CHEBI:29105	ChEBI	
ADORA2A 	Protein	P29274	Uniprot-TrEMBL	
p-S63-ATF1	Protein	P18846	Uniprot-TrEMBL	
p-Y-SHC1 	Protein	P29353	Uniprot-TrEMBL	
GTP 	Metabolite	CHEBI:15996	ChEBI	
NGF 	Protein	P01138	Uniprot-TrEMBL	
MAPK3 	Protein	P27361	Uniprot-TrEMBL	
p-S445,T599,S602,S729 BRAF 	Protein	P15056	Uniprot-TrEMBL	
ATP	Metabolite	CHEBI:30616	ChEBI	
Ade-Rib	Metabolite	CHEBI:16335	ChEBI	
ATP	Metabolite	CHEBI:30616	ChEBI	
Activated TrkA
receptor:p-SHC	Complex	R-HSA-167015	Reactome	
beta-NGF dimer:TrkA
receptor dimer	Complex	R-HSA-166543	Reactome	
p-5Y-NTRK1 	Protein	P04629	Uniprot-TrEMBL	
p-S,2T-MAPKAPK3 	Protein	Q16644	Uniprot-TrEMBL	
p-S218,S222-MAP2K1 	Protein	Q02750	Uniprot-TrEMBL	
RAP1:GDP	Complex	R-HSA-190077	Reactome	
STAT3	Protein	P40763	Uniprot-TrEMBL	
S-Farn-Me-2xPalmS HRAS 	Protein	P01112	Uniprot-TrEMBL	
MAPK14 	Protein	Q16539	Uniprot-TrEMBL	
BRAF 	Protein	P15056	Uniprot-TrEMBL	
Activated TrkA
receptor complex	Complex	R-HSA-190083	Reactome	
ATP	Metabolite	CHEBI:30616	ChEBI	
NGF 	Protein	P01138	Uniprot-TrEMBL	
Pi	Metabolite	CHEBI:43474	ChEBI	
CRK 	Protein	P46108	Uniprot-TrEMBL	
p-5Y-NTRK1 	Protein	P04629	Uniprot-TrEMBL	
PIK3R2 	Protein	O00459	Uniprot-TrEMBL	
ADP	Metabolite	CHEBI:456216	ChEBI	
AP2B1 	Protein	P63010	Uniprot-TrEMBL	
p-T180,Y182-MAPK14 	Protein	Q16539	Uniprot-TrEMBL	
p-5Y-NTRK1 	Protein	P04629	Uniprot-TrEMBL	
Zn2+ 	Metabolite	CHEBI:29105	ChEBI	
ADCYAP1(2-742):ADCYAP1R1:p-5Y-NTRK1,p-5Y-NTRK2	Complex	R-HSA-9612944	Reactome	
ADP	Metabolite	CHEBI:456216	ChEBI	
Active
Trk
receptor
complex:RIT/RIN-GTP:B-RAF	Complex	R-HSA-187750	Reactome	
p-5Y-NTRK2 	Protein	Q16620	Uniprot-TrEMBL	
ATP	Metabolite	CHEBI:30616	ChEBI	
PIK3CB 	Protein	P42338	Uniprot-TrEMBL	
DUSP4 	Protein	Q13115	Uniprot-TrEMBL	
DNAL4	Protein	O96015	Uniprot-TrEMBL	
p-5Y-NTRK1-1 	Protein	P04629-1	Uniprot-TrEMBL	
PI3K	Complex	R-HSA-74693	Reactome	
PIP3:RhoA	Complex	R-HSA-202676	Reactome	
KIDINS220 	Protein	Q9ULH0	Uniprot-TrEMBL	
AP2S1 	Protein	P53680	Uniprot-TrEMBL	
Active
TrkA
receptor:Phospho-ARMS:Crk:C3G complex	Complex	R-HSA-169857	Reactome	
Ade-Rib:ADORA2A:p-5Y-NTRK1,p-5Y-NTRK2	Complex	R-HSA-9612943	Reactome	
MAPK3 	Protein	P27361	Uniprot-TrEMBL	
MAPKs	Complex	R-HSA-169291	Reactome	
ADORA2A 	Protein	P29274	Uniprot-TrEMBL	
S-Farn-Me KRAS4B 	Protein	P01116-2	Uniprot-TrEMBL	
Zn2+ 	Metabolite	CHEBI:29105	ChEBI	
AP2M1 	Protein	Q96CW1	Uniprot-TrEMBL	
GRB2-1 	Protein	P62993-1	Uniprot-TrEMBL	
RPS6KA3 	Protein	P51812	Uniprot-TrEMBL	
GDP	Metabolite	CHEBI:17552	ChEBI	
p-T,Y MAPK dimers	Complex	R-HSA-198701	Reactome	
p-5Y-NTRK1-1 	Protein	P04629-1	Uniprot-TrEMBL	
p-5Y-NTRK1 	Protein	P04629	Uniprot-TrEMBL	
p-S445,S729-BRAF 	Protein	P15056	Uniprot-TrEMBL	
Zn2+ 	Metabolite	CHEBI:29105	ChEBI	
p-T218,Y220-MAPK7	Protein	Q13164	Uniprot-TrEMBL	
DUSP3 	Protein	P51452	Uniprot-TrEMBL	
CRK 	Protein	P46108	Uniprot-TrEMBL	
SH3GL2 	Protein	Q99962	Uniprot-TrEMBL	
Rap1-GTP
complex:p-S,T-BRAF
complex	Complex	R-HSA-169882	Reactome	
p-5Y-NTRK1 	Protein	P04629	Uniprot-TrEMBL	
CLTC 	Protein	Q00610	Uniprot-TrEMBL	
YWHAB 	Protein	P31946	Uniprot-TrEMBL	
AP2A1 	Protein	O95782	Uniprot-TrEMBL	
Zn2+ 	Metabolite	CHEBI:29105	ChEBI	
GTP	Metabolite	CHEBI:15996	ChEBI	
ATP	Metabolite	CHEBI:30616	ChEBI	
GDP 	Metabolite	CHEBI:17552	ChEBI	
ADP	Metabolite	CHEBI:456216	ChEBI	
NTRK1 	Protein	P04629	Uniprot-TrEMBL	
PPP2R1B 	Protein	P30154	Uniprot-TrEMBL	
DNM1 	Protein	Q05193	Uniprot-TrEMBL	
PPP2CB 	Protein	P62714	Uniprot-TrEMBL	
p-5Y-NTRK1 	Protein	P04629	Uniprot-TrEMBL	
ATP	Metabolite	CHEBI:30616	ChEBI	
ADCYAP1R1	Protein	P41586	Uniprot-TrEMBL	
Activated TrkA
receptor:IRS1/2	Complex	R-HSA-198307	Reactome	
ADP	Metabolite	CHEBI:456216	ChEBI	
RIT2 	Protein	Q99578	Uniprot-TrEMBL	
RHOA 	Protein	P61586	Uniprot-TrEMBL	
GDP	Metabolite	CHEBI:17552	ChEBI	
p-S133-CREB1	Protein	P16220	Uniprot-TrEMBL	
RAP1:GTP:B-Raf
complex	Complex	R-HSA-190082	Reactome	
p-S445,S729-BRAF 	Protein	P15056	Uniprot-TrEMBL	
CLTC 	Protein	Q00610	Uniprot-TrEMBL	
ADP	Metabolite	CHEBI:456216	ChEBI	
p-Y1096-KIDINS220 	Protein	Q9ULH0	Uniprot-TrEMBL	
p-Y-SHC2 	Protein	P98077	Uniprot-TrEMBL	
GRB2-1:SOS1	Complex	R-HSA-109797	Reactome	
MAPK13 	Protein	O15264	Uniprot-TrEMBL	
p-S222,S226-MAP2K2 	Protein	P36507	Uniprot-TrEMBL	
Pi	Metabolite	CHEBI:43474	ChEBI	
GTP 	Metabolite	CHEBI:15996	ChEBI	
MAPK3 	Protein	P27361	Uniprot-TrEMBL	
PLCG1	Protein	P19174	Uniprot-TrEMBL	
GTP 	Metabolite	CHEBI:15996	ChEBI	
p-S445,T599,S602,S729 BRAF 	Protein	P15056	Uniprot-TrEMBL	
p-5Y-NTRK1 	Protein	P04629	Uniprot-TrEMBL	
