ID	Database
8530480	Pubmed
11513608	Pubmed
10917896	Pubmed
10068650	Pubmed
8473289	Pubmed
11252894	Pubmed
24971579	Pubmed
22195972	Pubmed
25059662	Pubmed
19158273	Pubmed
8051097	Pubmed
1554716	Pubmed
9501187	Pubmed
18672380	Pubmed
23481380	Pubmed
15708861	Pubmed
15962010	Pubmed
15102834	Pubmed
11016445	Pubmed
2738071	Pubmed
6967872	Pubmed
25753038	Pubmed
2664828	Pubmed
16452303	Pubmed
12788913	Pubmed
23645155	Pubmed
23971743	Pubmed
20559380	Pubmed
24422557	Pubmed
15485916	Pubmed
18627462	Pubmed
23468660	Pubmed
23486472	Pubmed
23169644	Pubmed
24739148	Pubmed
25352115	Pubmed
14622290	Pubmed
9188485	Pubmed
7673224	Pubmed
17213197	Pubmed
16533814	Pubmed
3346227	Pubmed
1508200	Pubmed
8336730	Pubmed
16368756	Pubmed
14563551	Pubmed
12757705	Pubmed
12757706	Pubmed
9699462	Pubmed
15657036	Pubmed
8681943	Pubmed
14633848	Pubmed
15137908	Pubmed
420821	Pubmed
9845520	Pubmed
22516726	Pubmed
24489112	Pubmed
23928358	Pubmed
24532791	Pubmed
24085302	Pubmed
3264725	Pubmed
3486420	Pubmed
2994716	Pubmed
6688526	Pubmed
164179	Pubmed
20040	Pubmed
22069710	Pubmed
2825773	Pubmed
266717	Pubmed
873923	Pubmed
6589623	Pubmed
2405901	Pubmed
6587384	Pubmed
836809	Pubmed
6871167	Pubmed
14980502	Pubmed
14527407	Pubmed
1629222	Pubmed
7430147	Pubmed
7000782	Pubmed
