ID	Database
15199055	Pubmed
17360901	Pubmed
16467535	Pubmed
18639564	Pubmed
15758173	Pubmed
9602135	Pubmed
14741405	Pubmed
18286597	Pubmed
19120039	Pubmed
18041756	Pubmed
16938762	Pubmed
19278673	Pubmed
14608012	Pubmed
19342987	Pubmed
17597646	Pubmed
18771483	Pubmed
18675942	Pubmed
16275016	Pubmed
10094440	Pubmed
18928334	Pubmed
15240857	Pubmed
17077377	Pubmed
16830328	Pubmed
18810510	Pubmed
18633768	Pubmed
18192214	Pubmed
8841406	Pubmed
17613521	Pubmed
14756806	Pubmed
17556193	Pubmed
18571009	Pubmed
15056938	Pubmed
19396608	Pubmed
16728402	Pubmed
8957963	Pubmed
17568567	Pubmed
16006741	Pubmed
18032528	Pubmed
10575032	Pubmed
17311278	Pubmed
12065627	Pubmed
9645961	Pubmed
2058745	Pubmed
19369586	Pubmed
17142880	Pubmed
18094064	Pubmed
17869437	Pubmed
18778441	Pubmed
16144830	Pubmed
