ID	Database
11875109	Pubmed
26569053	Pubmed
11282018	Pubmed
27410263	Pubmed
24852694	Pubmed
15610735	Pubmed
11803135	Pubmed
21908933	Pubmed
15581595	Pubmed
23802099	Pubmed
16244323	Pubmed
19683471	Pubmed
16493415	Pubmed
11742412	Pubmed
9094314	Pubmed
9228007	Pubmed
26387753	Pubmed
24379912	Pubmed
20412774	Pubmed
20698033	Pubmed
26490400	Pubmed
16916938	Pubmed
24262987	Pubmed
21440577	Pubmed
8702689	Pubmed
10692429	Pubmed
8826975	Pubmed
21310851	Pubmed
26254015	Pubmed
25720603	Pubmed
26235620	Pubmed
23261442	Pubmed
23150577	Pubmed
22569073	Pubmed
23516131	Pubmed
21453770	Pubmed
19324998	Pubmed
26499800	Pubmed
17234883	Pubmed
