ID	Database
17183653	Pubmed
17068183	Pubmed
17204602	Pubmed
19604364	Pubmed
16846370	Pubmed
16819296	Pubmed
16153702	Pubmed
20505756	Pubmed
15110706	Pubmed
20505821	Pubmed
22215994	Pubmed
20526341	Pubmed
19829295	Pubmed
10209961	Pubmed
9807024	Pubmed
7688835	Pubmed
19544431	Pubmed
15955829	Pubmed
17506876	Pubmed
16862074	Pubmed
24218367	Pubmed
17567999	Pubmed
18212089	Pubmed
20549704	Pubmed
18366076	Pubmed
9354794	Pubmed
18388306	Pubmed
14681828	Pubmed
16397896	Pubmed
17267691	Pubmed
20872845	Pubmed
11855863	Pubmed
7545930	Pubmed
15277698	Pubmed
15342941	Pubmed
1715580	Pubmed
16978057	Pubmed
16954206	Pubmed
20616345	Pubmed
20624125	Pubmed
19128516	Pubmed
17572666	Pubmed
16670092	Pubmed
11751684	Pubmed
12065233	Pubmed
19440552	Pubmed
19696931	Pubmed
22887036	Pubmed
18653770	Pubmed
21049019	Pubmed
