Label	Type	ID	Database	Comment
WDR1	GeneProduct	422842	Entrez Gene	
EIF4EBP1	GeneProduct	426773	Entrez Gene	
MINOR	GeneProduct			
IL1R1	GeneProduct	396481	Entrez Gene	
NR4A3	GeneProduct	420996	Entrez Gene	
IL1A	GeneProduct			
IFNG	GeneProduct	396054	Entrez Gene	
EIF4E	GeneProduct	422703	Entrez Gene	
VEGFA	GeneProduct	395909	Entrez Gene	
ATF3	GeneProduct	421369	Entrez Gene	
ZEB1	GeneProduct	396029	Entrez Gene	
JUND	GeneProduct			
MSTN	GeneProduct	373964	Entrez Gene	
ADAM10	GeneProduct	374113	Entrez Gene	
CYR61	GeneProduct	429089	Entrez Gene	
ANKRD1	GeneProduct	378926	Entrez Gene	
?	GeneProduct			
DUSP14	GeneProduct	417657	Entrez Gene	
HBEGF	GeneProduct	395654	Entrez Gene	
IFRD1	GeneProduct	395226	Entrez Gene	
MYOG	GeneProduct	374004	Entrez Gene	
IL18	GeneProduct	395312	Entrez Gene	
