Label	Type	ID	Database	Comment
Ca2+ 	Metabolite	CHEBI:29108	ChEBI	
FPR2 	Protein	P25090	Uniprot-TrEMBL	
Neuropeptides B/W
receptors	Complex	R-HSA-374798	Reactome	
NLN	Protein	Q9BYT8	Uniprot-TrEMBL	
NMS 	Protein	Q5H8A3	Uniprot-TrEMBL	
POMC(77-87) 	Protein	P01189	Uniprot-TrEMBL	
Pentadecanoic acid 	Metabolite	CHEBI:42504	ChEBI	
S1PR1 	Protein	P21453	Uniprot-TrEMBL	
LTE4 	Metabolite	CHEBI:15650	ChEBI	
OPN1SW 	Protein	P03999	Uniprot-TrEMBL	
XCL1,XCL2	Complex	R-HSA-373356	Reactome	
GPR35:Kynurenic acid	Complex	R-HSA-6805208	Reactome	
EDN2 	Protein	P20800	Uniprot-TrEMBL	
NPY2R 	Protein	P49146	Uniprot-TrEMBL	
NPY1R 	Protein	P25929	Uniprot-TrEMBL	
Melatonin
receptors:melatonin	Complex	R-HSA-419365	Reactome	
RLN3(26-52) 	Protein	Q8WXF3	Uniprot-TrEMBL	
CH3COO- 	Metabolite	CHEBI:15366	ChEBI	
Photon 	Metabolite	CHEBI:30212	ChEBI	
CXCR1	Protein	P25024	Uniprot-TrEMBL	
S1P 	Metabolite	CHEBI:37550	ChEBI	
MCHR2 	Protein	Q969V1	Uniprot-TrEMBL	
ADRA1D 	Protein	P25100	Uniprot-TrEMBL	
CGA 	Protein	P01215	Uniprot-TrEMBL	
OPN1MW 	Protein	P04001	Uniprot-TrEMBL	
ADRA1B 	Protein	P35368	Uniprot-TrEMBL	
DA	Metabolite	CHEBI:18243	ChEBI	
AVP(20-28)	Protein	P01185	Uniprot-TrEMBL	
L-Dopa 	Metabolite	CHEBI:15765	ChEBI	
ADR 	Metabolite	CHEBI:28918	ChEBI	
OLEA 	Metabolite	CHEBI:16196	ChEBI	
S1PR4 	Protein	O95977	Uniprot-TrEMBL	
DARC 	Protein	Q16570	Uniprot-TrEMBL	
NAd 	Metabolite	CHEBI:18357	ChEBI	
C5a 	Protein	P01031	Uniprot-TrEMBL	
LTE4 	Metabolite	CHEBI:15650	ChEBI	
ADRA1D 	Protein	P25100	Uniprot-TrEMBL	
CCR10	Protein	P46092	Uniprot-TrEMBL	
CXCR3:CXCR3 ligands	Complex	R-HSA-374141	Reactome	
BRS3 	Protein	P32247	Uniprot-TrEMBL	
MC2R 	Protein	Q01718	Uniprot-TrEMBL	
NPSR1:NPS	Complex	R-HSA-444726	Reactome	
PENK(230-234) 	Protein	P01210	Uniprot-TrEMBL	
BRS3 	Protein	P32247	Uniprot-TrEMBL	
EPA 	Metabolite	CHEBI:28364	ChEBI	
