Label	Type	ID	Database	Comment
Nifedipine	Metabolite	CHEBI:7565	ChEBI	
Cholesterol	Metabolite	CHEBI:16113	ChEBI	
PCNA	GeneProduct	5111	Entrez Gene	
Ca-channel	GeneProduct			
MAP2K1	GeneProduct	5604	Entrez Gene	
VEGF	Protein	VEGF	Uniprot-TrEMBL	
SOD	GeneProduct	6647	Entrez Gene	
BDKRB2	GeneProduct	624	Entrez Gene	
NADPH oxidase	GeneProduct			
NO	Metabolite	HMDB0003378	HMDB	
CYP3A4	GeneProduct	1576	Entrez Gene	
Cholesterol esterase	Unknown			
CYP2C11	Unknown			
PKC	GeneProduct	50818	Entrez Gene	
KDR/FLK1	GeneProduct	3791	Entrez Gene	
MAPK1	GeneProduct	5594	Entrez Gene	
Cholesterol hydrolase	Unknown			
PTK2B	GeneProduct	2185	Entrez Gene	
