ID	Database
9632134	Pubmed
21111234	Pubmed
18614053	Pubmed
22885700	Pubmed
22101327	Pubmed
15958495	Pubmed
11231573	Pubmed
12244303	Pubmed
15837422	Pubmed
18719096	Pubmed
25733683	Pubmed
10375532	Pubmed
10559916	Pubmed
9372967	Pubmed
16732330	Pubmed
9136925	Pubmed
10454565	Pubmed
10323868	Pubmed
12730199	Pubmed
16582612	Pubmed
11231585	Pubmed
8242751	Pubmed
1396589	Pubmed
11585773	Pubmed
1312467	Pubmed
11907280	Pubmed
15821733	Pubmed
8291532	Pubmed
18411254	Pubmed
15199159	Pubmed
16209941	Pubmed
7629134	Pubmed
15735756	Pubmed
17531812	Pubmed
7623816	Pubmed
10454584	Pubmed
8700224	Pubmed
24901984	Pubmed
10872471	Pubmed
18775730	Pubmed
11598127	Pubmed
