ID	Database
11945601	Pubmed
22628558	Pubmed
4822737	Pubmed
25575590	Pubmed
15551868	Pubmed
9765291	Pubmed
10727444	Pubmed
13181903	Pubmed
15877282	Pubmed
15234968	Pubmed
9765290	Pubmed
8726225	Pubmed
2440048	Pubmed
11377399	Pubmed
18351441	Pubmed
1996957	Pubmed
11276087	Pubmed
3435492	Pubmed
9710704	Pubmed
20884751	Pubmed
19679512	Pubmed
15870898	Pubmed
15946682	Pubmed
11752427	Pubmed
9727038	Pubmed
2188967	Pubmed
1052766	Pubmed
1946331	Pubmed
1935931	Pubmed
23284632	Pubmed
14596586	Pubmed
24998673	Pubmed
16143825	Pubmed
17544412	Pubmed
19833728	Pubmed
3182820	Pubmed
16435184	Pubmed
15070399	Pubmed
7564244	Pubmed
7818469	Pubmed
17432878	Pubmed
16737955	Pubmed
14555658	Pubmed
20435888	Pubmed
16740313	Pubmed
16005139	Pubmed
15385440	Pubmed
15548604	Pubmed
11486000	Pubmed
8798399	Pubmed
11485553	Pubmed
9405293	Pubmed
7499431	Pubmed
15117945	Pubmed
10508780	Pubmed
8550579	Pubmed
1993674	Pubmed
12962632	Pubmed
16049940	Pubmed
15138885	Pubmed
10679936	Pubmed
17668387	Pubmed
9651365	Pubmed
9395502	Pubmed
15855260	Pubmed
17532339	Pubmed
8200987	Pubmed
9705294	Pubmed
9792662	Pubmed
9809442	Pubmed
18914071	Pubmed
12207025	Pubmed
18806796	Pubmed
14832224	Pubmed
15917240	Pubmed
2005110	Pubmed
10673423	Pubmed
9242632	Pubmed
11935326	Pubmed
11327815	Pubmed
