Label	Type	ID	Database	Comment
GalNAc-T178-FGF23(25-251) 	Protein	Q9GZV9	Uniprot-TrEMBL	
FGF20 	Protein	Q9NP95	Uniprot-TrEMBL	
FGF20 	Protein	Q9NP95	Uniprot-TrEMBL	
KLB 	Protein	Q86Z14	Uniprot-TrEMBL	
HS 	Metabolite	CHEBI:28815	ChEBI	
FGF2(10-155) 	Protein	P09038	Uniprot-TrEMBL	
CBL 	Protein	P22681	Uniprot-TrEMBL	
FGF4 	Protein	P08620	Uniprot-TrEMBL	
FGF20 	Protein	Q9NP95	Uniprot-TrEMBL	
UBA52(1-76) 	Protein	P62987	Uniprot-TrEMBL	
KLB 	Protein	Q86Z14	Uniprot-TrEMBL	
UBC(1-76) 	Protein	P0CG48	Uniprot-TrEMBL	
GAB1 	Protein	Q13480	Uniprot-TrEMBL	
FGF20 	Protein	Q9NP95	Uniprot-TrEMBL	
HS 	Metabolite	CHEBI:28815	ChEBI	
FGF18 	Protein	O76093	Uniprot-TrEMBL	
UBC(305-380) 	Protein	P0CG48	Uniprot-TrEMBL	
FGF8-1 	Protein	P55075-1	Uniprot-TrEMBL	
FGF17-1 	Protein	O60258-1	Uniprot-TrEMBL	
PPP2CB 	Protein	P62714	Uniprot-TrEMBL	
KLB 	Protein	Q86Z14	Uniprot-TrEMBL	
ATP	Metabolite	CHEBI:15422	ChEBI	
FGF2(10-155) 	Protein	P09038	Uniprot-TrEMBL	
FGFR4 mutant dimers
with enhanced
kinase
activity:PD173074	Complex	R-HSA-2046360	Reactome	
GalNAc-T178-FGF23(25-251) 	Protein	Q9GZV9	Uniprot-TrEMBL	
SPRY2 	Protein	O43597	Uniprot-TrEMBL	
p-5Y-FRS3 	Protein	O43559	Uniprot-TrEMBL	The phospho-tyrosine positions for FRS2-beta were inferred by similarity to the analogous positions in FRS2-alpha. Five out of six tyrosine positions in alpha are present in beta.
Ub:Y55/Y227-pSPRY2:CBL	Complex	R-HSA-934572	Reactome	
GalNAc-T178-FGF23(25-251) 	Protein	Q9GZV9	Uniprot-TrEMBL	
FGF19 	Protein	O95750	Uniprot-TrEMBL	
FGF17-1 	Protein	O60258-1	Uniprot-TrEMBL	
p-S112,S121-SPRY2 	Protein	O43597	Uniprot-TrEMBL	
GalNAc-T178-FGF23(25-251) 	Protein	Q9GZV9	Uniprot-TrEMBL	
HS 	Metabolite	CHEBI:28815	ChEBI	
FGF8-1 	Protein	P55075-1	Uniprot-TrEMBL	
UBC(457-532) 	Protein	P0CG48	Uniprot-TrEMBL	
FGF9 	Protein	P31371	Uniprot-TrEMBL	
ADP	Metabolite	CHEBI:16761	ChEBI	
GRB2-1 	Protein	P62993-1	Uniprot-TrEMBL	
FGF8-1 	Protein	P55075-1	Uniprot-TrEMBL	
FGF16 	Protein	O43320	Uniprot-TrEMBL	
FGF17-1 	Protein	O60258-1	Uniprot-TrEMBL	
Activated FGFR4:FRS3	Complex	R-HSA-5654319	Reactome	
HS 	Metabolite	CHEBI:28815	ChEBI	
FRS3	Protein	O43559	Uniprot-TrEMBL	
RAF/MAP kinase
