Label	Type	ID	Database	Comment
Microbial cell surface 	Unknown	R-ALL-8879165	Reactome	This entity is intended to represent any molecule that might be at the outer cell surface of a microbial cell
DCD(63-110):anionic
phospholipid	Complex	R-HSA-6803024	Reactome	
RNASE6 	Protein	Q93091	Uniprot-TrEMBL	
Fe3+	Metabolite	CHEBI:29034	ChEBI	
heptose 	Metabolite	CHEBI:42976	ChEBI	
CHGA(19-94) 	Protein	P10645	Uniprot-TrEMBL	
PI3	Complex	R-HSA-6810794	Reactome	
LTF 	Protein	P02788	Uniprot-TrEMBL	
REG3A(38-175) 	Protein	Q06141	Uniprot-TrEMBL	
S100A8:S100A9:Ca2+	Complex	R-HSA-8944198	Reactome	
peptidoglycan-NHAc  	Unknown	R-ALL-6788960	Reactome	
EPPIN:SEMG1:LTF:CLU	Complex	R-HSA-6810613	Reactome	
LPS, PGN	Complex	R-ALL-6803074	Reactome	
LPS 	Metabolite	CHEBI:16412	ChEBI	
PI3(61-117) 	Protein	P19957	Uniprot-TrEMBL	
DCD(63-110) 	Protein	P81605	Uniprot-TrEMBL	
RNASE8 	Protein	Q8TDE3	Uniprot-TrEMBL	
Microbial cell surface 	Unknown	R-ALL-8879165	Reactome	This entity is intended to represent any molecule that might be at the outer cell surface of a microbial cell
Zn2+	Metabolite	CHEBI:29105	ChEBI	
BPIFB1 	Protein	Q8TDL5	Uniprot-TrEMBL	
RNASE8 	Protein	Q8TDE3	Uniprot-TrEMBL	
H+	Metabolite	CHEBI:15378	ChEBI	
REG3A(38-175),
REG3G(38-175):peptidoglycan	Complex	R-HSA-6801809	Reactome	
DCD(63-109) 	Protein	P81605	Uniprot-TrEMBL	
REG3A(38-175) 	Protein	Q06141	Uniprot-TrEMBL	
PGLYRP3 	Protein	Q96LB9	Uniprot-TrEMBL	
LEAP2 	Protein	Q969E1	Uniprot-TrEMBL	
PLA2G2A:phospholipids	Complex	R-HSA-8862769	Reactome	
PLA2G2A 	Protein	P14555	Uniprot-TrEMBL	
SLC11A1	Protein	P49279	Uniprot-TrEMBL	
hC239-SEMG1 	Protein	P04279	Uniprot-TrEMBL	
ITLN1 trimer:Ca2+	Complex	R-HSA-6804509	Reactome	
MurNAc 	Metabolite	CHEBI:21615	ChEBI	
Ca2+ 	Metabolite	CHEBI:29108	ChEBI	
S100A9 	Protein	P06702	Uniprot-TrEMBL	
HTN1(31-57) 	Protein	P15515	Uniprot-TrEMBL	
Na+	Metabolite	CHEBI:29101	ChEBI	
REG3A(38-175):anionic phospholipids	Complex	R-HSA-6801804	Reactome	
Divalent metals
transported by
NRAMP1	Complex	R-ALL-445829	Reactome	
REG3A(27-175) 	Protein	Q06141	Uniprot-TrEMBL	
Anionic
phospholipids:microbial cell surface	Complex	R-ALL-8931784	Reactome	
KDO 	Metabolite	CHEBI:85986	ChEBI	
Anionic phospholipids 	Metabolite	CHEBI:62643	ChEBI	
LCN2 	Protein	P80188	Uniprot-TrEMBL	
ATOX1	Protein	O00244	Uniprot-TrEMBL	
HTN3(20-43) 	Protein	P15516	Uniprot-TrEMBL	
BPI 	Protein	P17213	Uniprot-TrEMBL	
BPI:LPS	Complex	R-HSA-6807590	Reactome	
DCD(63-109)	Protein	P81605	Uniprot-TrEMBL	
ELANE 	Protein	P08246	Uniprot-TrEMBL	
Zn2+ 	Metabolite	CHEBI:29105	ChEBI	
PGLYRP2 	Protein	Q96PD5	Uniprot-TrEMBL	
GNLY	Protein	P22749	Uniprot-TrEMBL	
REG3A
hexamer:anionic
