ID	Database
12615953	Pubmed
24287494	Pubmed
25597447	Pubmed
20395631	Pubmed
17964057	Pubmed
16336202	Pubmed
18185531	Pubmed
20103720	Pubmed
15299793	Pubmed
22262861	Pubmed
25596890	Pubmed
23426625	Pubmed
15229136	Pubmed
17567961	Pubmed
17502600	Pubmed
15826377	Pubmed
16354652	Pubmed
17363965	Pubmed
23431180	Pubmed
23276281	Pubmed
1522221	Pubmed
9523110	Pubmed
9665269	Pubmed
3286634	Pubmed
24219363	Pubmed
15531878	Pubmed
12453412	Pubmed
20550936	Pubmed
14506276	Pubmed
16054449	Pubmed
19095652	Pubmed
19254208	Pubmed
16354654	Pubmed
22455996	Pubmed
16374474	Pubmed
24256734	Pubmed
11120840	Pubmed
9756476	Pubmed
11389039	Pubmed
8537108	Pubmed
7980580	Pubmed
20510021	Pubmed
18160480	Pubmed
22701042	Pubmed
16931762	Pubmed
20382864	Pubmed
10026247	Pubmed
19810752	Pubmed
22747601	Pubmed
13816	Pubmed
19179970	Pubmed
19818633	Pubmed
16215847	Pubmed
15778384	Pubmed
22327069	Pubmed
20180804	Pubmed
16940129	Pubmed
25075772	Pubmed
23302724	Pubmed
27089320	Pubmed
18673279	Pubmed
18021746	Pubmed
16799473	Pubmed
25461571	Pubmed
15956276	Pubmed
12493837	Pubmed
20845358	Pubmed
26148048	Pubmed
11313366	Pubmed
22389498	Pubmed
26055706	Pubmed
23028306	Pubmed
21787330	Pubmed
14739326	Pubmed
11971875	Pubmed
10976885	Pubmed
16690079	Pubmed
17553524	Pubmed
1398985	Pubmed
8464497	Pubmed
10966647	Pubmed
2681419	Pubmed
11694882	Pubmed
12488100	Pubmed
15668324	Pubmed
15372083	Pubmed
