ID	Database
12080084	Pubmed
19247306	Pubmed
15567848	Pubmed
20602996	Pubmed
7917292	Pubmed
15863038	Pubmed
16597617	Pubmed
15863030	Pubmed
8493579	Pubmed
12419216	Pubmed
12974390	Pubmed
18452557	Pubmed
19652666	Pubmed
12815057	Pubmed
11053437	Pubmed
12593796	Pubmed
11606067	Pubmed
16091734	Pubmed
10652257	Pubmed
16844695	Pubmed
19749790	Pubmed
19147536	Pubmed
10918587	Pubmed
18337450	Pubmed
24588013	Pubmed
24122810	Pubmed
22975805	Pubmed
23558953	Pubmed
15863029	Pubmed
17227708	Pubmed
9632781	Pubmed
18373495	Pubmed
9660748	Pubmed
10629055	Pubmed
11509569	Pubmed
16324873	Pubmed
1885605	Pubmed
15806171	Pubmed
21355848	Pubmed
10579907	Pubmed
20101236	Pubmed
19103595	Pubmed
17505008	Pubmed
18381441	Pubmed
8205545	Pubmed
10938105	Pubmed
17959601	Pubmed
16449636	Pubmed
19285943	Pubmed
18573884	Pubmed
11238463	Pubmed
12391162	Pubmed
11279012	Pubmed
10887178	Pubmed
18840094	Pubmed
9480847	Pubmed
9045692	Pubmed
7559490	Pubmed
9299490	Pubmed
14534538	Pubmed
18757403	Pubmed
20106510	Pubmed
17525745	Pubmed
11121055	Pubmed
15282208	Pubmed
10490103	Pubmed
9502772	Pubmed
8663044	Pubmed
7719344	Pubmed
18552176	Pubmed
10618369	Pubmed
10574949	Pubmed
15031289	Pubmed
17993263	Pubmed
19187780	Pubmed
15094036	Pubmed
10982855	Pubmed
9858549	Pubmed
9182757	Pubmed
8780727	Pubmed
15637081	Pubmed
16893902	Pubmed
19690147	Pubmed
15601847	Pubmed
16410617	Pubmed
12393912	Pubmed
16603716	Pubmed
11353842	Pubmed
11997436	Pubmed
20709759	Pubmed
15004239	Pubmed
12593795	Pubmed
1697263	Pubmed
2377625	Pubmed
10626794	Pubmed
15561780	Pubmed
11447289	Pubmed
16479008	Pubmed
9700203	Pubmed
8798788	Pubmed
7647778	Pubmed
8755573	Pubmed
7773297	Pubmed
9438390	Pubmed
12009017	Pubmed
17255109	Pubmed
17552943	Pubmed
11781872	Pubmed
11055896	Pubmed
17803937	Pubmed
9857065	Pubmed
8622701	Pubmed
1379698	Pubmed
11294897	Pubmed
1656221	Pubmed
11698404	Pubmed
15564375	Pubmed
21711248	Pubmed
1906035	Pubmed
9271388	Pubmed
8264585	Pubmed
9539778	Pubmed
17344846	Pubmed
16140923	Pubmed
21367659	Pubmed
16418739	Pubmed
12357470	Pubmed
14613973	Pubmed
9521581	Pubmed
9150725	Pubmed
8696350	Pubmed
10053006	Pubmed
9136983	Pubmed
24993163	Pubmed
9266968	Pubmed
17496923	Pubmed
21167873	Pubmed
22569528	Pubmed
19091303	Pubmed
20674547	Pubmed
17496910	Pubmed
21388974	Pubmed
24937142	Pubmed
15520807	Pubmed
17496919	Pubmed
12068308	Pubmed
22535895	Pubmed
22177953	Pubmed
21372320	Pubmed
7655462	Pubmed
11325814	Pubmed
8051109	Pubmed
16260143	Pubmed
19665053	Pubmed
