ID	Database
17143292	Pubmed
17204608	Pubmed
17510365	Pubmed
11934263	Pubmed
9751710	Pubmed
19460168	Pubmed
11266540	Pubmed
15768032	Pubmed
10831834	Pubmed
10485845	Pubmed
16753179	Pubmed
15327769	Pubmed
18621708	Pubmed
15525529	Pubmed
10375506	Pubmed
12711682	Pubmed
10919662	Pubmed
16547505	Pubmed
10421629	Pubmed
23256519	Pubmed
9482734	Pubmed
17318175	Pubmed
10581160	Pubmed
23579495	Pubmed
22101459	Pubmed
10196136	Pubmed
11955436	Pubmed
10023660	Pubmed
9990852	Pubmed
12820959	Pubmed
9819412	Pubmed
15121853	Pubmed
8955148	Pubmed
18281465	Pubmed
11290324	Pubmed
8365415	Pubmed
9783587	Pubmed
15187083	Pubmed
9887105	Pubmed
22761442	Pubmed
19061640	Pubmed
20227366	Pubmed
18632848	Pubmed
15735151	Pubmed
9230313	Pubmed
10559189	Pubmed
20405012	Pubmed
12000790	Pubmed
12554650	Pubmed
10092233	Pubmed
17183061	Pubmed
18721877	Pubmed
18775730	Pubmed
10872471	Pubmed
12095675	Pubmed
11237732	Pubmed
