Label	Type	ID	Database	Comment
Decaprenyl-OH-benzoate	Metabolite	Decaprenyl-OH	MetaboLights Compounds	
HMG-CoA	Metabolite	HMG-CoA	MetaboLights Compounds	
CoQ2	Metabolite	CoQ2	MetaboLights Compounds	
CoQ10	Metabolite	CoQ10	MetaboLights Compounds	
4-OH-benzoate	Complex	benzoate	MetaboLights Compounds	
4OH-Phenylpyruvate	Complex	Phenylpyruvate	MetaboLights Compounds	
Cholesterol	Metabolite	Cholesterol	MetaboLights Compounds	
Tyrosine 	Protein	Tyrosine	NCBI Protein	
MK	Metabolite	mevalonate kinase	MetaboLights Compounds	
acetoacetyl CoA	Metabolite	acetoacetyl CoA	MetaboLights Compounds	
Squalene	Metabolite	Squalene	MetaboLights Compounds	
SS	Metabolite	squalene synthase	MetaboLights Compounds	
Mevalonate-5-phosphate	Metabolite	Mevalonate-5-phosphate	MetaboLights Compounds	
GeneProduct	GeneProduct			
2,3 Squalene epoxide	Metabolite	Squalene	MetaboLights Compounds	
Dimethylallyl-PP	Metabolite	Dimethylallyl	MetaboLights Compounds	
Lanosterol 	Metabolite	Lanosteron	MetaboLights Compounds	
Mevalonic Acid	Metabolite	mevaolinc acid	MetaboLights Compounds	
HMGR	Metabolite	HMGR	MetaboLights Compounds	
Isopentenyl-5-PP(IPP)	Metabolite	isopentenyl-5	MetaboLights Compounds	
CoQ4-9	Metabolite	CoQ4-9	MetaboLights Compounds	
4OH-Cinnamate	Unknown	4OH-Cinnamate	MetaboLights Compounds	
4OH-Phenyllactate	Unknown	4OH-Phenyllactate	MetaboLights Compounds	
CoQ1	Complex	CoQ1	MetaboLights Compounds	
Mevalonate PP	Metabolite	Mevalonate 5-diphosphate	MetaboLights Compounds	
Acetyl CoA	Metabolite	acetyl CoA	MetaboLights Compounds	
Trans-fernesyl-PP	Metabolite	Trans-ferensyl-PP	MetaboLights Compounds	
PMK	Metabolite	PMK	MetaboLights Compounds	
Geranyl PP	Metabolite	Geranyl PP	MetaboLights Compounds	
Fernesyl PP	Metabolite	Fernesyl	MetaboLights Compounds	
Decaprenyl-PP	Metabolite	Decaprenyl-PP	MetaboLights Compounds	
