ID	Database
19212139	Pubmed
18434541	Pubmed
12120503	Pubmed
10861009	Pubmed
18577758	Pubmed
16182515	Pubmed
11753430	Pubmed
16268778	Pubmed
18515384	Pubmed
11742120	Pubmed
9770463	Pubmed
9305846	Pubmed
16754659	Pubmed
2841328	Pubmed
11015615	Pubmed
16923326	Pubmed
15951850	Pubmed
16339447	Pubmed
10567430	Pubmed
10727532	Pubmed
3086311	Pubmed
8664309	Pubmed
1905813	Pubmed
10191087	Pubmed
18936096	Pubmed
7937899	Pubmed
873923	Pubmed
2825773	Pubmed
12496283	Pubmed
22542620	Pubmed
10413847	Pubmed
17698287	Pubmed
7491953	Pubmed
11160457	Pubmed
9892621	Pubmed
18834311	Pubmed
15619630	Pubmed
9601053	Pubmed
17157506	Pubmed
9858594	Pubmed
11955952	Pubmed
9405622	Pubmed
9748280	Pubmed
