Label	Type	ID	Database	Comment
ROS	Metabolite	26523	ChEBI	
PI3K	Protein			
Inhibitor of NF-kB kinase	Protein	CHEBI:77113	Other	
Sphingosine 1-phosphate	Metabolite	HMDB00277	HMDB	
Ceramide synthase 1	Protein	A0A024R7N8	Uniprot-TrEMBL	
ROS	Metabolite	26523	ChEBI	
Neuro degeneration	Unknown			
Ras homolog enriched in the brain	Protein			
Stress response	Unknown			retrograde, autophagy/mitophagy, but also autophagic cell death 
AKT1	GeneProduct	ENSG00000142208	Ensembl	
Neutral ceramidase	Protein	A0A0C4DFQ8	Uniprot-TrEMBL	
Hypoxia-inducible factor-1 alpha	GeneProduct			
Sphingosine 1-phosphate receptor 1	Protein	P21453	Uniprot-TrEMBL	
Aging	Unknown			
Protein associated with Myc	Protein			
Phospholipase D1	Protein	F8WBV7	Uniprot-TrEMBL	
mTORC1	Protein			
Insulin-like growth factor 1 receptor	Protein	P08069	Uniprot-SwissProt	
ceramide 1-phosphates	Metabolite	CHEBI:16197	ChEBI	
NF-kB	GeneProduct			
Amino acids	Metabolite	CHEBI:33704	ChEBI	
RNS	Metabolite	62764	ChEBI	
SPHINGOSINE	Metabolite	CHEBI:45719	ChEBI	
Ceramide kinase	Protein	F8WFD8	Uniprot-TrEMBL	
ceramide	Metabolite	CHEBI:52639	ChEBI	
Inflammation	Unknown			
arginine	Metabolite	CHEBI:29016	ChEBI	
Tuberous sclerosis protein	Protein	Q92574	Uniprot-SwissProt	
glucose	Metabolite	CHEBI:17234	ChEBI	
Sphingosine 1-phosphate receptor 3	Protein	Q99500	Uniprot-TrEMBL	
Sphingosine kinase 2	Protein	A0A075B7A1	Uniprot-TrEMBL	
ROS	Metabolite	26523	ChEBI	
RNS	Metabolite	62764	ChEBI	
Neuro degeneration	Unknown			
Aging	Unknown			
