Label	Type	ID	Database	Comment
KCN	Unknown			
KE1545: Decrease in mitochondrial phosphorilation	Unknown			
KE888: Binding of inhibitor, 
NADH-ubiquinone oxidoreductase (complex I)	Event	888	AOP-Wiki KE	
Assembly of mitochondrial complex I	Pathway	WP4324	WikiPathways	
Impaired proteostasis	Pathway	WP4918	WikiPathways	
Unfolded Protein Response	Pathway	WP4925	WikiPathways	
KE887: Inhibition, 
NADH-ubiquinone oxidoreductase (complex I)	Event	887	AOP-Wiki KE	
KE177: N/A, Mitochondrial dysfunction 1	Event	177	AOP-Wiki KE	
KE889: Impaired, Proteostasis
	Event	889	AOP-Wiki KE	
Autophagy	Pathway	WP4923	WikiPathways	
Necrosis	Pathway	WP5022	WikiPathways	
Apoptosis	Pathway	WP1772	WikiPathways	
Ferroptosis	Pathway	WP4313	WikiPathways	
KE55: N/A, Cell injury/death
	Event	55	AOP-Wiki KE	
Electron Transport Chain (oxidative phosphorylation)	Pathway	WP111	WikiPathways	
KE1549: Liver injury	Unknown	1549	AOP-Wiki KE	
KE1548: Necrotic tissue	Unknown	1548	AOP-Wiki KE	
Necrosis	Pathway	WP5022	WikiPathways	
KE1543: Mitochondrial Complex IV inhibition	Unknown	1543	AOP-Wiki KE	
KE1654: Binding of inhibitor to 
mitochondrial complex IV	Unknown	1654	AOP-Wiki KE	
KE1542: Mitochondrial Complex III antagonism	Unknown	1542	AOP-Wiki KE	
KE1653: Binding of inhibitor to 
mitochondrial complex III	Unknown	1653	AOP-Wiki KE	
KE1544: Mitochondrial Complex V inhibition	Unknown	1544	AOP-Wiki KE	
KE1655: Binding of inhibitor to 
mitochondrial complex V	Unknown	1655	AOP-Wiki KE	
Assembly of mitochondrial complex III	Pathway	WP4921	WikiPathways	
Assembly of mitochondrial complex IV	Pathway	WP4922	WikiPathways	
Nefazodone	Unknown			
Metformin	Unknown			
Entacapone	Unknown			
Amiodarone	Unknown			
Benzbromarone	Unknown			
Antimycin A1	Unknown			
Oligomycin	Unknown			
Aurovertin	Unknown			
Nefazodone	Unknown			
Amiodarone	Unknown			
Diclofenac sodium	Unknown			
Fenpyroximate	Unknown			
Pyridaben	Unknown			
Rotenone	Unknown			
