ID	Database
8605876	Pubmed
8621447	Pubmed
17969444	Pubmed
8702790	Pubmed
7526154	Pubmed
24417533	Pubmed
20363976	Pubmed
20130243	Pubmed
10982844	Pubmed
8232552	Pubmed
17351669	Pubmed
9334213	Pubmed
18508557	Pubmed
8943354	Pubmed
32113509	Pubmed
23061660	Pubmed
32032529	Pubmed
7510216	Pubmed
9861020	Pubmed
7540766	Pubmed
12766484	Pubmed
18575461	Pubmed
11694501	Pubmed
15449939	Pubmed
16171819	Pubmed
15312780	Pubmed
10395669	Pubmed
12842042	Pubmed
15778442	Pubmed
9121453	Pubmed
10022928	Pubmed
10542297	Pubmed
16987978	Pubmed
8197134	Pubmed
7537377	Pubmed
9242679	Pubmed
16710296	Pubmed
2211721	Pubmed
12029096	Pubmed
15047845	Pubmed
9096384	Pubmed
23121362	Pubmed
16009940	Pubmed
11404376	Pubmed
11337497	Pubmed
6162102	Pubmed
14769151	Pubmed
30485383	Pubmed
1730654	Pubmed
6548414	Pubmed
11092454	Pubmed
9847332	Pubmed
11585831	Pubmed
9660177	Pubmed
9425112	Pubmed
