Label	Type	ID	Database	Comment
class I MHC B50 	Protein	P30488	Uniprot-TrEMBL	
class I MHC B82 	Protein	Q29718	Uniprot-TrEMBL	
class I MHC B54 	Protein	P30492	Uniprot-TrEMBL	
HLA-B 	Protein	P30486	Uniprot-TrEMBL	
ATP	Metabolite	CHEBI:30616	ChEBI	
PTPN1	Protein	P18031	Uniprot-TrEMBL	
HLA class I histocompatibility antigen, A-26 alpha chain 	Protein	P30450	Uniprot-TrEMBL	
IFNAR2-2 	Protein	P48551-2	Uniprot-TrEMBL	
SOCS1 	Protein	O15524	Uniprot-TrEMBL	
p-Y690-STAT2 	Protein	P52630	Uniprot-TrEMBL	
IFNAR2-2 	Protein	P48551-2	Uniprot-TrEMBL	
IFNAR2-2 	Protein	P48551-2	Uniprot-TrEMBL	
IFIT2	Protein	P09913	Uniprot-TrEMBL	
HLA class I histocompatibility antigen, alpha chain G precursor 	Protein	P17693	Uniprot-TrEMBL	
IRF8 	Protein	Q02556	Uniprot-TrEMBL	
IFIT5 gene 	Protein	ENSG00000152778	Ensembl	
IFIT1 gene 	Protein	ENSG00000185745	Ensembl	
IFI6	Protein	P09912	Uniprot-TrEMBL	
IFITM1 gene 	Protein	ENSG00000185885	Ensembl	
HLA class I histocompatibility antigen, Cw-5 alpha chain precursor 	Protein	Q9TNN7	Uniprot-TrEMBL	
IFITM3 gene 	Protein	ENSG00000142089	Ensembl	
HLA class I histocompatibility antigen, A-32 alpha chain 	Protein	P10314	Uniprot-TrEMBL	
HLA class I histocompatibility antigen, A-43 alpha chain 	Protein	P30456	Uniprot-TrEMBL	
STAT2	Protein	P52630	Uniprot-TrEMBL	
HLA class I histocompatibility antigen, A-29 alpha chain 	Protein	P30512	Uniprot-TrEMBL	
p-Y690-STAT2 	Protein	P52630	Uniprot-TrEMBL	
ABCE1:RNASEL dimer	Complex	R-HSA-5223322	Reactome	
class I MHC B46 	Protein	P30484	Uniprot-TrEMBL	
IFNB1 	Protein	P01574	Uniprot-TrEMBL	
ADP	Metabolite	CHEBI:456216	ChEBI	
IFNB1 	Protein	P01574	Uniprot-TrEMBL	
RNASEL 	Protein	Q05823	Uniprot-TrEMBL	
class I MHC B42 	Protein	P30480	Uniprot-TrEMBL	
TYK2 	Protein	P29597	Uniprot-TrEMBL	
MX GTPases genes 	Unknown	R-HSA-9034165	Reactome	
STAT2 	Protein	P52630	Uniprot-TrEMBL	
