ID	Database
13678960	Pubmed
16336962	Pubmed
15585754	Pubmed
16835467	Pubmed
9398617	Pubmed
10037737	Pubmed
15962004	Pubmed
10421574	Pubmed
9218480	Pubmed
11600407	Pubmed
11387210	Pubmed
10749680	Pubmed
12214271	Pubmed
15879121	Pubmed
20807769	Pubmed
11278319	Pubmed
10207622	Pubmed
17199126	Pubmed
12660731	Pubmed
20658524	Pubmed
17686471	Pubmed
8986718	Pubmed
10395673	Pubmed
9099726	Pubmed
11007481	Pubmed
16702231	Pubmed
9843499	Pubmed
9393975	Pubmed
10744763	Pubmed
7526779	Pubmed
8782602	Pubmed
9173876	Pubmed
15467163	Pubmed
11986311	Pubmed
11756651	Pubmed
16763549	Pubmed
11948691	Pubmed
10842181	Pubmed
8617235	Pubmed
12167717	Pubmed
15718470	Pubmed
15695828	Pubmed
16633338	Pubmed
16760434	Pubmed
22327215	Pubmed
15476407	Pubmed
11696015	Pubmed
9182576	Pubmed
15026417	Pubmed
9580552	Pubmed
16861033	Pubmed
10075701	Pubmed
11278486	Pubmed
11804587	Pubmed
9705280	Pubmed
15308668	Pubmed
9472046	Pubmed
11532940	Pubmed
9435229	Pubmed
8617204	Pubmed
8700872	Pubmed
12881528	Pubmed
10376602	Pubmed
10376603	Pubmed
10469573	Pubmed
17293873	Pubmed
19230644	Pubmed
23216836	Pubmed
10677529	Pubmed
11695992	Pubmed
16966330	Pubmed
12464388	Pubmed
10692392	Pubmed
7509446	Pubmed
22689825	Pubmed
1417831	Pubmed
7824266	Pubmed
9207067	Pubmed
11004490	Pubmed
12480817	Pubmed
21445309	Pubmed
9438848	Pubmed
12776187	Pubmed
12391145	Pubmed
10802064	Pubmed
17237347	Pubmed
15688067	Pubmed
12391143	Pubmed
12810700	Pubmed
12215529	Pubmed
15247219	Pubmed
12820653	Pubmed
17030947	Pubmed
19267251	Pubmed
9722576	Pubmed
12871269	Pubmed
2479986	Pubmed
8637916	Pubmed
23218689	Pubmed
17717967	Pubmed
17046701	Pubmed
31413539	Pubmed
29217526	Pubmed
31570519	Pubmed
19236257	Pubmed
24179482	Pubmed
17031284	Pubmed
15625332	Pubmed
31752122	Pubmed
10781589	Pubmed
11988487	Pubmed
12799359	Pubmed
14532121	Pubmed
17060906	Pubmed
9188442	Pubmed
9895304	Pubmed
12134158	Pubmed
26350504	Pubmed
8846784	Pubmed
12840507	Pubmed
9889098	Pubmed
9736715	Pubmed
7637810	Pubmed
14724572	Pubmed
8749392	Pubmed
12387730	Pubmed
9374542	Pubmed
7526403	Pubmed
12112022	Pubmed
9395488	Pubmed
10373555	Pubmed
22177953	Pubmed
12068308	Pubmed
17496919	Pubmed
21372320	Pubmed
17496923	Pubmed
19091303	Pubmed
24937142	Pubmed
15520807	Pubmed
20674547	Pubmed
21167873	Pubmed
17496910	Pubmed
22569528	Pubmed
21388974	Pubmed
22535895	Pubmed
17461779	Pubmed
17599906	Pubmed
9588823	Pubmed
