ID	Database
16990795	Pubmed
2497518	Pubmed
18209571	Pubmed
8413223	Pubmed
2181276	Pubmed
1542667	Pubmed
16835236	Pubmed
19854035	Pubmed
17583675	Pubmed
18617006	Pubmed
11956665	Pubmed
17081103	Pubmed
10569628	Pubmed
10842581	Pubmed
15680219	Pubmed
15689384	Pubmed
11447225	Pubmed
18032380	Pubmed
17713401	Pubmed
18987785	Pubmed
15976321	Pubmed
19415921	Pubmed
10064852	Pubmed
17960332	Pubmed
19822456	Pubmed
19740703	Pubmed
11447214	Pubmed
11001804	Pubmed
17198385	Pubmed
2602371	Pubmed
10720158	Pubmed
19951991	Pubmed
9627909	Pubmed
12831960	Pubmed
18522490	Pubmed
19625220	Pubmed
1652755	Pubmed
8877730	Pubmed
18524888	Pubmed
18420277	Pubmed
12432931	Pubmed
3790723	Pubmed
12432933	Pubmed
12432932	Pubmed
9501215	Pubmed
10484769	Pubmed
19167960	Pubmed
9587024	Pubmed
19450180	Pubmed
10833329	Pubmed
19619139	Pubmed
10716626	Pubmed
12569109	Pubmed
19706381	Pubmed
15817466	Pubmed
17534535	Pubmed
16698314	Pubmed
16430221	Pubmed
11090610	Pubmed
18498226	Pubmed
11460480	Pubmed
19674315	Pubmed
10653827	Pubmed
15837518	Pubmed
15668660	Pubmed
19628033	Pubmed
15016776	Pubmed
14580199	Pubmed
9085163	Pubmed
18562168	Pubmed
14999406	Pubmed
6371429	Pubmed
12209373	Pubmed
17311055	Pubmed
10048303	Pubmed
1848582	Pubmed
17511631	Pubmed
4086942	Pubmed
16120612	Pubmed
18927507	Pubmed
11761328	Pubmed
15314690	Pubmed
11533328	Pubmed
11251339	Pubmed
19803417	Pubmed
16202558	Pubmed
11307174	Pubmed
9368067	Pubmed
17049925	Pubmed
19024248	Pubmed
19413181	Pubmed
14677018	Pubmed
19403631	Pubmed
11017945	Pubmed
18203897	Pubmed
12895592	Pubmed
19375431	Pubmed
