ID	Database
16113677	Pubmed
1655790	Pubmed
19996456	Pubmed
2423252	Pubmed
24518591	Pubmed
1827664	Pubmed
7651534	Pubmed
7708691	Pubmed
10871282	Pubmed
14685170	Pubmed
8302603	Pubmed
6590967	Pubmed
7731718	Pubmed
9140397	Pubmed
12948444	Pubmed
15218027	Pubmed
15180923	Pubmed
11081636	Pubmed
9070211	Pubmed
17403932	Pubmed
15249655	Pubmed
10521801	Pubmed
11430831	Pubmed
25992381	Pubmed
10734310	Pubmed
12147692	Pubmed
17662939	Pubmed
10648629	Pubmed
7513258	Pubmed
21102609	Pubmed
7854452	Pubmed
1846706	Pubmed
18614017	Pubmed
12726861	Pubmed
8208547	Pubmed
15070743	Pubmed
15301554	Pubmed
16461907	Pubmed
12006644	Pubmed
7854453	Pubmed
19881549	Pubmed
16782899	Pubmed
9407027	Pubmed
20802513	Pubmed
9038378	Pubmed
10753869	Pubmed
15167892	Pubmed
22270953	Pubmed
8384622	Pubmed
12475979	Pubmed
24828152	Pubmed
10618718	Pubmed
11146548	Pubmed
12138161	Pubmed
12766170	Pubmed
17178829	Pubmed
23208509	Pubmed
17574028	Pubmed
21664574	Pubmed
14684163	Pubmed
9094433	Pubmed
9440692	Pubmed
18819921	Pubmed
8197126	Pubmed
24814316	Pubmed
15713485	Pubmed
11741535	Pubmed
11894096	Pubmed
15314156	Pubmed
16537482	Pubmed
9045658	Pubmed
1280830	Pubmed
15324701	Pubmed
1885621	Pubmed
8346233	Pubmed
9346890	Pubmed
15792801	Pubmed
16227611	Pubmed
16849525	Pubmed
7509446	Pubmed
9417118	Pubmed
8054685	Pubmed
8703035	Pubmed
11323411	Pubmed
17881575	Pubmed
12551915	Pubmed
19109251	Pubmed
15828871	Pubmed
12686592	Pubmed
24480479	Pubmed
16407846	Pubmed
11803465	Pubmed
15838885	Pubmed
18779368	Pubmed
17967179	Pubmed
12244174	Pubmed
15123609	Pubmed
8906793	Pubmed
19665053	Pubmed
8493579	Pubmed
22535895	Pubmed
15520807	Pubmed
24937142	Pubmed
17496910	Pubmed
22177953	Pubmed
20674547	Pubmed
21167873	Pubmed
21388974	Pubmed
17496923	Pubmed
19091303	Pubmed
12068308	Pubmed
17496919	Pubmed
22569528	Pubmed
21372320	Pubmed
