Label	Type	ID	Database	Comment
blw	GeneProduct	FBgn0011211	Ensembl	Homology Mapping from Homo sapiens to Drosophila melanogaster: Original ID = L:498
NDUFB6	GeneProduct			No homologues found for original id L:4712
ATP5I	GeneProduct			No homologues found for original id L:521
Ant2	GeneProduct	FBgn0025111	Ensembl	Homology Mapping from Homo sapiens to Drosophila melanogaster: Original ID = L:292
CG3803	GeneProduct	FBgn0034938	Ensembl	Homology Mapping from Homo sapiens to Drosophila melanogaster: Original ID = L:1355
COX6B	GeneProduct	FBgn0031066	Ensembl	Homology Mapping from Homo sapiens to Drosophila melanogaster: Original ID = L:1340
ox	GeneProduct	FBgn0011227	Ensembl	Homology Mapping from Homo sapiens to Drosophila melanogaster: Original ID = L:29796
cype	GeneProduct	FBgn0015031	Ensembl	Homology Mapping from Homo sapiens to Drosophila melanogaster: Original ID = L:1345
ATPsynF	GeneProduct	FBgn0035032	Ensembl	Homology Mapping from Homo sapiens to Drosophila melanogaster: Original ID = L:9551
ATPsynO	GeneProduct	FBgn0016691	Ensembl	Homology Mapping from Homo sapiens to Drosophila melanogaster: Original ID = L:539
O2	Metabolite	HMDB0001377	HMDB	
ATPsynC	GeneProduct	FBgn0039830	Ensembl	Homology Mapping from Homo sapiens to Drosophila melanogaster: Original ID = L:517
H+	Metabolite	CHEBI:15378	ChEBI	
NDUFC1	GeneProduct			No homologues found for original id L:4717
ATPsynbeta	GeneProduct	FBgn0010217	Ensembl	Homology Mapping from Homo sapiens to Drosophila melanogaster: Original ID = L:506
ND-19	GeneProduct	FBgn0035046	Ensembl	Homology Mapping from Homo sapiens to Drosophila melanogaster: Original ID = L:4702
ATP	Metabolite	C00002	KEGG Compound	
Succinate	Metabolite	C00042	KEGG Compound	
UQCR	GeneProduct			No homologues found for original id L:10975
NDUFA3	GeneProduct			No homologues found for original id L:4696
Bmcp	GeneProduct	FBgn0036199	Ensembl	Homology Mapping from Homo sapiens to Drosophila melanogaster: Original ID = L:9016
