ID	Database
24106296	Pubmed
6763707	Pubmed
20233039	Pubmed
12417130	Pubmed
15217342	Pubmed
8542759	Pubmed
14744243	Pubmed
13678859	Pubmed
12459720	Pubmed
23509303	Pubmed
23239348	Pubmed
8402889	Pubmed
8175689	Pubmed
14504267	Pubmed
9712688	Pubmed
10932256	Pubmed
16880274	Pubmed
8051110	Pubmed
7910017	Pubmed
8226912	Pubmed
16519520	Pubmed
8294407	Pubmed
8243676	Pubmed
9783750	Pubmed
16543415	Pubmed
24130488	Pubmed
18815274	Pubmed
19118561	Pubmed
19650874	Pubmed
22720883	Pubmed
8611567	Pubmed
7901002	Pubmed
23647335	Pubmed
22454523	Pubmed
7803399	Pubmed
1331807	Pubmed
23027864	Pubmed
21632541	Pubmed
21483489	Pubmed
9886085	Pubmed
7527117	Pubmed
19476346	Pubmed
1361727	Pubmed
1396558	Pubmed
21925111	Pubmed
19602728	Pubmed
24165130	Pubmed
2116911	Pubmed
3178218	Pubmed
6370252	Pubmed
8764477	Pubmed
3139097	Pubmed
2108021	Pubmed
2547659	Pubmed
15157097	Pubmed
