ID	Database
9783642403361	ISBN
24288038	Pubmed
6403642	Pubmed
28538136	Pubmed
2511019	Pubmed
3630977	Pubmed
3944267	Pubmed
3004475	Pubmed
6961921	Pubmed
7426196	Pubmed
15071125	Pubmed
168823	Pubmed
194920	Pubmed
190272	Pubmed
4061122	Pubmed
7327552	Pubmed
6805319	Pubmed
16452169	Pubmed
21480869	Pubmed
12730697	Pubmed
18499582	Pubmed
52771	Pubmed
3477815	Pubmed
15728179	Pubmed
12016260	Pubmed
19139765	Pubmed
27068984	Pubmed
26965621	Pubmed
24808179	Pubmed
17215125	Pubmed
23066022	Pubmed
23475612	Pubmed
8939939	Pubmed
26224785	Pubmed
25108285	Pubmed
22236406	Pubmed
18039658	Pubmed
11717312	Pubmed
