Label	Type	ID	Database	Comment
CysS-SQRDL(1-450)	Protein	Q9Y6N5	Uniprot-TrEMBL	
S2O3(2-)	Metabolite	CHEBI:16094	ChEBI	
MRI1	Protein	Q9BV20	Uniprot-TrEMBL	
BET	Metabolite	CHEBI:17750	ChEBI	
MAT1A 	Protein	Q00266	Uniprot-TrEMBL	
Zn2+ 	Metabolite	CHEBI:29105	ChEBI	
CDO1 	Protein	Q16878	Uniprot-TrEMBL	
BHMT:Zn2+ tetramer	Complex	R-HSA-6798211	Reactome	
E1:Mg++	Complex	R-HSA-1237166	Reactome	
Zn2+ 	Metabolite	CHEBI:29105	ChEBI	
H2S	Metabolite	CHEBI:16136	ChEBI	
MTRR:MTR(MeCbl)	Complex	R-HSA-3149551	Reactome	
AHCY 	Protein	P23526	Uniprot-TrEMBL	
ETHE1:2Zn2+	Complex	R-HSA-1614521	Reactome	
PYR	Metabolite	CHEBI:32816	ChEBI	
APIP:Zn++	Complex	R-HSA-1237083	Reactome	
Pi	Metabolite	CHEBI:18367	ChEBI	
3MPYR	Metabolite	CHEBI:16208	ChEBI	
MTAP 	Protein	Q13126	Uniprot-TrEMBL	
AdoMet	Metabolite	CHEBI:15414	ChEBI	
CTH tetramer:PXLP	Complex	R-HSA-1625212	Reactome	
2xHC-SQRDL(1-450)	Protein	Q9Y6N5	Uniprot-TrEMBL	
H+	Metabolite	CHEBI:15378	ChEBI	
HLAN	Metabolite	CHEBI:62856	ChEBI	
2-Oxoacid	Metabolite	CHEBI:35179	ChEBI	
HCYS	Metabolite	CHEBI:17230	ChEBI	
CDO1:Fe2+	Complex	R-HSA-1614609	Reactome	
CBS tetramer	Complex	R-HSA-1614610	Reactome	
sulfite(2-)	Metabolite	CHEBI:17359	ChEBI	
ADO 	Protein	Q96SZ5	Uniprot-TrEMBL	
H+	Metabolite	CHEBI:15378	ChEBI	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
Ade	Metabolite	CHEBI:16708	ChEBI	
NAD+ 	Metabolite	CHEBI:15846	ChEBI	
CTH tetramer:PXLP	Complex	R-HSA-1625212	Reactome	
BHMT2:Zn2+ tetramer	Complex	R-HSA-5696826	Reactome	
O2	Metabolite	CHEBI:15379	ChEBI	
GOT1 	Protein	P17174	Uniprot-TrEMBL	
CSA	Metabolite	CHEBI:16345	ChEBI	
BHMT2 	Protein	Q9H2M3	Uniprot-TrEMBL	
H2O	Metabolite	CHEBI:15377	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
TAU	Metabolite	CHEBI:15891	ChEBI	
K+ 	Metabolite	CHEBI:29103	ChEBI	
HTAU	Metabolite	CHEBI:16668	ChEBI	
HCOOH	Metabolite	CHEBI:30751	ChEBI	
Fe2+ 	Metabolite	CHEBI:18248	ChEBI	
Acireductone	Metabolite	CHEBI:58795	ChEBI	
L-Cystathionine	Metabolite	CHEBI:17482	ChEBI	
HCN	Metabolite	CHEBI:18407	ChEBI	
FAD 	Metabolite	CHEBI:16238	ChEBI	
ADI1 	Protein	Q9BV57	Uniprot-TrEMBL	
HSCN	Metabolite	CHEBI:29200	ChEBI	
CysS248-MPST 	Protein	P25325	Uniprot-TrEMBL	
PXLP-CBS 	Protein	P35520	Uniprot-TrEMBL	
SQR:FAD	Complex	R-HSA-1614651	Reactome	
heme 	Metabolite	CHEBI:17627	ChEBI	
FMN 	Metabolite	CHEBI:17621	ChEBI	
NADH	Metabolite	CHEBI:16908	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
GSSG	Metabolite	CHEBI:17858	ChEBI	
TXN2 	Protein	Q99757	Uniprot-TrEMBL	
H2O	Metabolite	CHEBI:15377	ChEBI	
MeCbl 	Metabolite	CHEBI:28115	ChEBI	
ADO:Fe2+	Complex	R-HSA-6814156	Reactome	
PXLP 	Metabolite	CHEBI:18405	ChEBI	
TXN2	Protein	Q99757	Uniprot-TrEMBL	
O2	Metabolite	CHEBI:15379	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
MTRR 	Protein	Q9UBK8	Uniprot-TrEMBL	
O2	Metabolite	CHEBI:15379	ChEBI	
ETHE1 	Protein	O95571	Uniprot-TrEMBL	
GADL1:PXLP	Complex	R-HSA-6787755	Reactome	
H2S	Metabolite	CHEBI:16136	ChEBI	
O2	Metabolite	CHEBI:15379	ChEBI	
TSTD1	Protein	Q8NFU3	Uniprot-TrEMBL	
GADL1 	Protein	Q6ZQY3	Uniprot-TrEMBL	
ATP	Metabolite	CHEBI:15422	ChEBI	
CTH 	Protein	P32929	Uniprot-TrEMBL	
MoCo (dioxyo) 	Metabolite	CHEBI:25372	ChEBI	
PXLP 	Metabolite	CHEBI:18405	ChEBI	
Zn2+ 	Metabolite	CHEBI:29105	ChEBI	
L-amino acid	Metabolite	CHEBI:59869	ChEBI	
CO2	Metabolite	CHEBI:16526	ChEBI	
MAL	Metabolite	CHEBI:30797	ChEBI	
Zn2+ 	Metabolite	CHEBI:29105	ChEBI	
SMM	Metabolite	CHEBI:17728	ChEBI	
Zn2+ 	Metabolite	CHEBI:29105	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
Mg2+ 	Metabolite	CHEBI:18420	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
L-Glu	Metabolite	CHEBI:29985	ChEBI	
holo-SUOX	Complex	R-HSA-1614636	Reactome	
FMN 	Metabolite	CHEBI:17621	ChEBI	
MTRIBUP	Metabolite	CHEBI:58548	ChEBI	
SO4(2-)	Metabolite	CHEBI:16189	ChEBI	
CysS248-MPST	Protein	P25325	Uniprot-TrEMBL	
H2S	Metabolite	CHEBI:16136	ChEBI	
SO4(2-)	Metabolite	CHEBI:16189	ChEBI	
Fe2+ 	Metabolite	CHEBI:18248	ChEBI	
DMGLY	Metabolite	CHEBI:17724	ChEBI	
HSO3-	Metabolite	CHEBI:17137	ChEBI	
2OBUTA	Metabolite	CHEBI:30831	ChEBI	
2,3-DMPP	Metabolite	CHEBI:58828	ChEBI	
CTH 	Protein	P32929	Uniprot-TrEMBL	
2xHC-SQRDL(1-450) 	Protein	Q9Y6N5	Uniprot-TrEMBL	
MTAP trimer	Complex	R-HSA-1237147	Reactome	
H+	Metabolite	CHEBI:15378	ChEBI	
L-Cys	Metabolite	CHEBI:35235	ChEBI	
MTRR 	Protein	Q9UBK8	Uniprot-TrEMBL	
Fe2+ 	Metabolite	CHEBI:18248	ChEBI	
MTR 	Protein	Q99707	Uniprot-TrEMBL	
Pi	Metabolite	CHEBI:18367	ChEBI	
MTRIBP	Metabolite	CHEBI:58533	ChEBI	
HC-TXN2	Protein	Q99757	Uniprot-TrEMBL	
2AET	Metabolite	CHEBI:17141	ChEBI	
PXLP 	Metabolite	CHEBI:18405	ChEBI	
MAT1A multimers	Complex	R-HSA-174383	Reactome	
MTRR:MTR(cob(I)alamin)	Complex	R-HSA-3149516	Reactome	
SLC25A10	Protein	Q9UBX3	Uniprot-TrEMBL	
CSAD dimer	Complex	R-HSA-1655430	Reactome	
H2O	Metabolite	CHEBI:15377	ChEBI	
APIP 	Protein	Q96GX9	Uniprot-TrEMBL	
BHMT 	Protein	Q93088	Uniprot-TrEMBL	
L-Cys	Metabolite	CHEBI:35235	ChEBI	
ARD:Fe++	Complex	R-HSA-1237173	Reactome	
SQRDL(1-450)	Protein	Q9Y6N5	Uniprot-TrEMBL	
4MTOBUTA	Metabolite	CHEBI:16723	ChEBI	
O2	Metabolite	CHEBI:15379	ChEBI	
cob(I)alamin 	Metabolite	CHEBI:15982	ChEBI	
Zn2+ 	Metabolite	CHEBI:29105	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
SO3(2-)	Metabolite	CHEBI:17359	ChEBI	
MTAD	Metabolite	CHEBI:17509	ChEBI	
TST	Protein	Q16762	Uniprot-TrEMBL	
FAD 	Metabolite	CHEBI:16238	ChEBI	
NAD+	Metabolite	CHEBI:15846	ChEBI	
Pi	Metabolite	CHEBI:18367	ChEBI	
2OG	Metabolite	CHEBI:30915	ChEBI	
PXLP 	Metabolite	CHEBI:18405	ChEBI	
MAL	Metabolite	CHEBI:30797	ChEBI	
PXLP 	Metabolite	CHEBI:18405	ChEBI	
PPi	Metabolite	CHEBI:29888	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
QH2	Metabolite	CHEBI:17976	ChEBI	
MPST	Protein	P25325	Uniprot-TrEMBL	
CSAD 	Protein	Q9Y600	Uniprot-TrEMBL	
CoQ	Metabolite	CHEBI:46245	ChEBI	
L-Met	Metabolite	CHEBI:57844	ChEBI	
3-Sulfinoalanine	Metabolite	CHEBI:16345	ChEBI	
CysS248-MPST:TXN2	Complex	R-HSA-9035480	Reactome	
SUOX 	Protein	P51687	Uniprot-TrEMBL	
L-Lanthionine	Metabolite	CHEBI:21347	ChEBI	
GSH	Metabolite	CHEBI:16856	ChEBI	
HTAUDH	Unknown	R-HSA-1655455	Reactome	
GOT2 dimer	Complex	R-HSA-70594	Reactome	
H2O2	Metabolite	CHEBI:16240	ChEBI	
Ade-Rib	Metabolite	CHEBI:16335	ChEBI	
AHCY:NAD+ tetramer	Complex	R-HSA-174358	Reactome	
FAD 	Metabolite	CHEBI:16238	ChEBI	
H2O	Metabolite	CHEBI:15377	ChEBI	
PXLP-GOT2 	Protein	P00505	Uniprot-TrEMBL	
ENOPH1 	Protein	Q9UHY7	Uniprot-TrEMBL	
NH3	Metabolite	CHEBI:16134	ChEBI	
L-Ser	Metabolite	CHEBI:33384	ChEBI	
MTR 	Protein	Q99707	Uniprot-TrEMBL	
H2O	Metabolite	CHEBI:15377	ChEBI	
GOT1 dimer	Complex	R-HSA-70579	Reactome	
sulfanegen	Metabolite	CHEBI:138170	ChEBI	
H+	Metabolite	CHEBI:15378	ChEBI	
AdoHcy	Metabolite	CHEBI:16680	ChEBI	
