ID	Database
18461349	Pubmed
17562024	Pubmed
20667819	Pubmed
15033990	Pubmed
12902340	Pubmed
7543090	Pubmed
26390218	Pubmed
17596512	Pubmed
10588656	Pubmed
11590230	Pubmed
10411887	Pubmed
15373777	Pubmed
17515931	Pubmed
23629652	Pubmed
21997417	Pubmed
20179351	Pubmed
20940292	Pubmed
25926655	Pubmed
8999895	Pubmed
9565599	Pubmed
10066784	Pubmed
21654840	Pubmed
16639001	Pubmed
11350120	Pubmed
10771479	Pubmed
1694855	Pubmed
2414304	Pubmed
21439340	Pubmed
9395522	Pubmed
1691188	Pubmed
16061697	Pubmed
11380615	Pubmed
15803139	Pubmed
17521629	Pubmed
18843291	Pubmed
20657595	Pubmed
9468612	Pubmed
10196183	Pubmed
8824274	Pubmed
10231017	Pubmed
19190773	Pubmed
19194479	Pubmed
23481192	Pubmed
1714783	Pubmed
25208914	Pubmed
16382671	Pubmed
15797384	Pubmed
15337775	Pubmed
10514489	Pubmed
17881000	Pubmed
17854763	Pubmed
3427074	Pubmed
2834346	Pubmed
21689719	Pubmed
21697885	Pubmed
16800737	Pubmed
17391064	Pubmed
21628462	Pubmed
1629222	Pubmed
