ID	Database
18281458	Pubmed
22120527	Pubmed
19915143	Pubmed
12546821	Pubmed
19553453	Pubmed
11134074	Pubmed
11804587	Pubmed
15548136	Pubmed
15721239	Pubmed
17428795	Pubmed
18713744	Pubmed
12495863	Pubmed
17928214	Pubmed
11780069	Pubmed
11580899	Pubmed
17548511	Pubmed
15848800	Pubmed
17322526	Pubmed
9499402	Pubmed
17440041	Pubmed
15351694	Pubmed
2201922	Pubmed
7478585	Pubmed
19525919	Pubmed
11557983	Pubmed
17310244	Pubmed
20496116	Pubmed
15800193	Pubmed
10848605	Pubmed
16511561	Pubmed
12973357	Pubmed
11747816	Pubmed
10219243	Pubmed
15848799	Pubmed
11179879	Pubmed
10769020	Pubmed
12695502	Pubmed
11058585	Pubmed
10047984	Pubmed
10995436	Pubmed
11448999	Pubmed
12676796	Pubmed
15378065	Pubmed
16298995	Pubmed
12702722	Pubmed
14988728	Pubmed
12084815	Pubmed
11983165	Pubmed
1903399	Pubmed
22157745	Pubmed
8662509	Pubmed
11018042	Pubmed
20803696	Pubmed
8617235	Pubmed
17151359	Pubmed
10652353	Pubmed
8816443	Pubmed
8702756	Pubmed
24781550	Pubmed
