Label	Type	ID	Database	Comment
p-S154,T436-PAK3 	Protein	O75914	Uniprot-TrEMBL	
GTP 	Metabolite	CHEBI:15996	ChEBI	
EFNB3 	Protein	Q15768	Uniprot-TrEMBL	
EPHB4 	Protein	P54760	Uniprot-TrEMBL	
p-S3-CFL1	Protein	P23528	Uniprot-TrEMBL	
CFL1	Protein	P23528	Uniprot-TrEMBL	
EFNA3 	Protein	P52797	Uniprot-TrEMBL	
ARPC5 	Protein	O15511	Uniprot-TrEMBL	
LIMK2 	Protein	P53671	Uniprot-TrEMBL	
GGC-PalmC-RAC1 	Protein	P63000	Uniprot-TrEMBL	
LYN 	Protein	P07948	Uniprot-TrEMBL	
EPHB3 	Protein	P54753	Uniprot-TrEMBL	
PI(4,5)P2 	Metabolite	CHEBI:18348	ChEBI	
LYN 	Protein	P07948	Uniprot-TrEMBL	
MYH11 	Protein	P35749	Uniprot-TrEMBL	
EPHB2 (19-?) 	Protein	P29323	Uniprot-TrEMBL	
FYN 	Protein	P06241	Uniprot-TrEMBL	
EPHB6 	Protein	O15197	Uniprot-TrEMBL	
N-WASP 	Protein	O00401	Uniprot-TrEMBL	
EFNA4 	Protein	P52798	Uniprot-TrEMBL	
EPHB3 	Protein	P54753	Uniprot-TrEMBL	
p-EPHB:EFNB oligomers 	Unknown	R-HSA-9028348	Reactome	
GDP 	Metabolite	CHEBI:17552	ChEBI	
SRC-1 	Protein	P12931-1	Uniprot-TrEMBL	
GRIN1 	Protein	Q05586	Uniprot-TrEMBL	
p-Y324,Y329,Y343-EFNB1 	Protein	P98172	Uniprot-TrEMBL	
EPHB6 	Protein	O15197	Uniprot-TrEMBL	
ADAM10	Protein	O14672	Uniprot-TrEMBL	
PAK2 	Protein	Q13177	Uniprot-TrEMBL	
APH1A 	Protein	Q96BI3	Uniprot-TrEMBL	
EFNBs:p-EPHBs:PTK2	Complex	R-HSA-3928544	Reactome	
RAC1 	Protein	P63000	Uniprot-TrEMBL	
EPHA3 	Protein	P29320	Uniprot-TrEMBL	
GGC-PalmC-RAC1 	Protein	P63000	Uniprot-TrEMBL	
EPHB2 	Protein	P29323	Uniprot-TrEMBL	
FYN 	Protein	P06241	Uniprot-TrEMBL	
EFNBs:p-EPHBs:SFKs:Glu:p-NMDAR:Gly	Complex	R-HSA-3928531	Reactome	
p-Y383-GIT1 	Protein	Q9Y2X7	Uniprot-TrEMBL	
ADP	Metabolite	CHEBI:456216	ChEBI	
EFNB3 	Protein	Q15768	Uniprot-TrEMBL	
EPHB4 	Protein	P54760	Uniprot-TrEMBL	
EFNB1 	Protein	P98172	Uniprot-TrEMBL	
RHO GTPases Activate
