Label	Type	ID	Database	Comment
a sulfur donor	Unknown	1131485	Reactome	
pimeloyl-CoA	Metabolite	CHEBI:15504	ChEBI	
7-keto-8-aminopelargonate	Metabolite	CHEBI:15830	ChEBI	
dethiobiotin	Metabolite	CHEBI:16691	ChEBI	
CoA-SH	Metabolite	CHEBI:15346	ChEBI	
adenosylmethionine--8-amino-7-oxononanoate
transaminase	Protein	1121777	Reactome	Facilitates the conversion of 7-keto-8-aminopelargonate to 7,8-diaminopelargonate.
Btn	Metabolite	CHEBI:15956	ChEBI	
Pi	Metabolite	CHEBI:18367	ChEBI	
ADP	Metabolite	CHEBI:16761	ChEBI	
7,8-diaminopelargonate	Metabolite	CHEBI:2247	ChEBI	
a sulfurated sulfur
donor	Unknown	1131438	Reactome	
ATP	Metabolite	CHEBI:15422	ChEBI	
Ala	Metabolite	CHEBI:16977	ChEBI	
CO2	Metabolite	CHEBI:16526	ChEBI	
biotin synthase
(LOC_OS08G42730.1)	Protein	Q69U93	Uniprot-TrEMBL	Facilitates the conversion of dethiobiotin to 9-mercaptodethiobiotin.
biotin synthase
(LOC_OS08G42730.1)	Protein	Q69U93	Uniprot-TrEMBL	Facilitates the conversion of dethiobiotin to 9-mercaptodethiobiotin.
S-adenosyl-4-methylthio-2-oxobutanoate	Metabolite	CHEBI:8944	ChEBI	
	Metabolite			
CO2	Metabolite	CHEBI:16526	ChEBI	
an unsulfurated
sulfur acceptor	Unknown	1132100	Reactome	
8-amino-7-oxononanoate
synthase	Protein	1122039	Reactome	Facilitates the combination of L-alanine and pimeloyl-CoA to form 7-keto-8-aminopelargonate.
AdoMet	Metabolite	CHEBI:15414	ChEBI	
