Label	Type	ID	Database	Comment
ACVR1C	Protein	Q8NER5	Uniprot-TrEMBL	
p-2S-SMAD2/3:SMAD4	Complex	R-HSA-173511	Reactome	
ACVR2B 	Protein	Q13705	Uniprot-TrEMBL	
INHBB 	Protein	P09529	Uniprot-TrEMBL	
DRAP1 	Protein	Q14919	Uniprot-TrEMBL	
p-S423,S425-SMAD3 	Protein	P84022	Uniprot-TrEMBL	
INHBA 	Protein	P08476	Uniprot-TrEMBL	
SMAD4 	Protein	Q13485	Uniprot-TrEMBL	
Activin A,AB,B:FSTL3	Complex	R-HSA-2473219	Reactome	
INHBB 	Protein	P09529	Uniprot-TrEMBL	
INHBA 	Protein	P08476	Uniprot-TrEMBL	
SMAD4 	Protein	Q13485	Uniprot-TrEMBL	
SMAD4 	Protein	Q13485	Uniprot-TrEMBL	
Activin:ACVR2A,B:p-ACVR1B,C	Complex	R-HSA-2470484	Reactome	
INHBB 	Protein	P09529	Uniprot-TrEMBL	
ACVR2B 	Protein	Q13705	Uniprot-TrEMBL	
Activin AB,B	Complex	R-HSA-2470478	Reactome	
FOXH1 	Protein	O75593	Uniprot-TrEMBL	
ACVR1B	Protein	P36896	Uniprot-TrEMBL	
p-2S-SMAD2/3	Complex	R-HSA-171182	Reactome	
SMAD3 	Protein	P84022	Uniprot-TrEMBL	
FOXH1 	Protein	O75593	Uniprot-TrEMBL	
FSTL3 	Protein	O95633	Uniprot-TrEMBL	
ACVR2A 	Protein	P27037	Uniprot-TrEMBL	
ATP	Metabolite	CHEBI:30616	ChEBI	
INHBA 	Protein	P08476	Uniprot-TrEMBL	
Activin A,AB,B	Complex	R-HSA-2470494	Reactome	
p-T175,S177,S179,S181,T194-ACVR1C 	Protein	Q8NER5	Uniprot-TrEMBL	
ACVR2A 	Protein	P27037	Uniprot-TrEMBL	
ACVR2A 	Protein	P27037	Uniprot-TrEMBL	
p-T175,S177,S179,S181,T194-ACVR1C 	Protein	Q8NER5	Uniprot-TrEMBL	
ATP	Metabolite	CHEBI:30616	ChEBI	
FST	Protein	P19883	Uniprot-TrEMBL	
ACVR2B 	Protein	Q13705	Uniprot-TrEMBL	
ADP	Metabolite	CHEBI:456216	ChEBI	
INHBA 	Protein	P08476	Uniprot-TrEMBL	
ACVR2B 	Protein	Q13705	Uniprot-TrEMBL	
ACVR2A,B	Complex	R-HSA-1181136	Reactome	
ADP	Metabolite	CHEBI:456216	ChEBI	
p-4S,T188,T206-ACVR1B 	Protein	P36896	Uniprot-TrEMBL	
Activin A,AB,B:FST	Complex	R-HSA-2473196	Reactome	
ACVR1C 	Protein	Q8NER5	Uniprot-TrEMBL	
ACVR1B 	Protein	P36896	Uniprot-TrEMBL	
FOXH1:DRAP1	Complex	R-HSA-1226031	Reactome	
INHBB 	Protein	P09529	Uniprot-TrEMBL	
Activin
A,AB,B:ACVR2A,B:p-ACVR1B	Complex	R-HSA-1549500	Reactome	
FOXH1	Protein	O75593	Uniprot-TrEMBL	
INHBB 	Protein	P09529	Uniprot-TrEMBL	
INHBB 	Protein	P09529	Uniprot-TrEMBL	
p-S423,S425-SMAD3 	Protein	P84022	Uniprot-TrEMBL	
INHBB 	Protein	P09529	Uniprot-TrEMBL	
INHBA 	Protein	P08476	Uniprot-TrEMBL	
SMAD2/3	Complex	R-HSA-171172	Reactome	
Activin
AB,B:ACVR2A,B:p-ACVR1C	Complex	R-HSA-2470475	Reactome	
Activin Response
Element	Unknown	R-ALL-1225892	Reactome	The inferred consensus sequence of the activin response element is TGT(G/T)(G/T)ATT (Zhou et al. 1998).
FSTL3	Protein	O95633	Uniprot-TrEMBL	
INHBA 	Protein	P08476	Uniprot-TrEMBL	
INHBA 	Protein	P08476	Uniprot-TrEMBL	
ACVR2A 	Protein	P27037	Uniprot-TrEMBL	
p-S465,S467-SMAD2 	Protein	Q15796	Uniprot-TrEMBL	
INHBB 	Protein	P09529	Uniprot-TrEMBL	
SMAD4	Protein	Q13485	Uniprot-TrEMBL	
INHBA 	Protein	P08476	Uniprot-TrEMBL	
p-2S-SMAD2/3:SMAD4	Complex	R-HSA-171175	Reactome	
ACVR2A 	Protein	P27037	Uniprot-TrEMBL	
p-S465,S467-SMAD2 	Protein	Q15796	Uniprot-TrEMBL	
p-4S,T188,T206-ACVR1B 	Protein	P36896	Uniprot-TrEMBL	
INHBB 	Protein	P09529	Uniprot-TrEMBL	
p-S423,S425-SMAD3 	Protein	P84022	Uniprot-TrEMBL	
Activin
AB,B:ACVR2A,B:ACVR1C	Complex	R-HSA-2470469	Reactome	
p-S465,S467-SMAD2 	Protein	Q15796	Uniprot-TrEMBL	
ATP	Metabolite	CHEBI:30616	ChEBI	
p-S423,S425-SMAD3 	Protein	P84022	Uniprot-TrEMBL	
FST 	Protein	P19883	Uniprot-TrEMBL	
p-S465,S467-SMAD2 	Protein	Q15796	Uniprot-TrEMBL	
SMAD2,3:SMAD4:FOXH1:Activin Response Element	Complex	R-HSA-1225870	Reactome	
Activin
A,AB,B:ACVR2A,B:ACVR1B	Complex	R-HSA-1549493	Reactome	
ACVR2A 	Protein	P27037	Uniprot-TrEMBL	
SMAD2 	Protein	Q15796	Uniprot-TrEMBL	
ADP	Metabolite	CHEBI:456216	ChEBI	
Activin Response Element 	Unknown	R-ALL-1225892	Reactome	The inferred consensus sequence of the activin response element is TGT(G/T)(G/T)ATT (Zhou et al. 1998).
ACVR2B 	Protein	Q13705	Uniprot-TrEMBL	
ACVR2B 	Protein	Q13705	Uniprot-TrEMBL	
INHBA 	Protein	P08476	Uniprot-TrEMBL	
