ID	Database
11340090	Pubmed
16011460	Pubmed
11274389	Pubmed
9920938	Pubmed
16939223	Pubmed
18460466	Pubmed
17525477	Pubmed
5675424	Pubmed
9888420	Pubmed
19014918	Pubmed
21851338	Pubmed
18087047	Pubmed
17644776	Pubmed
11181758	Pubmed
18295589	Pubmed
7683668	Pubmed
8017323	Pubmed
24106281	Pubmed
21106934	Pubmed
10769148	Pubmed
1542003	Pubmed
19139408	Pubmed
15358783	Pubmed
4345202	Pubmed
8384721	Pubmed
10052934	Pubmed
3714052	Pubmed
6961410	Pubmed
6420172	Pubmed
18507396	Pubmed
15583000	Pubmed
8728311	Pubmed
5057882	Pubmed
1279089	Pubmed
16200213	Pubmed
3942763	Pubmed
2793848	Pubmed
1856611	Pubmed
9925661	Pubmed
21586336	Pubmed
18639528	Pubmed
21763780	Pubmed
11060341	Pubmed
20188572	Pubmed
22658984	Pubmed
22074928	Pubmed
21350678	Pubmed
15384919	Pubmed
8382952	Pubmed
22074927	Pubmed
20430952	Pubmed
21111842	Pubmed
16688755	Pubmed
16968945	Pubmed
