ID	Database
12893815	Pubmed
14751757	Pubmed
15585605	Pubmed
15976490	Pubmed
15950447	Pubmed
15207506	Pubmed
21604257	Pubmed
16439799	Pubmed
12807870	Pubmed
15241424	Pubmed
11323673	Pubmed
9665271	Pubmed
15728506	Pubmed
17878374	Pubmed
14751759	Pubmed
15276183	Pubmed
11274165	Pubmed
16303959	Pubmed
18178856	Pubmed
10426996	Pubmed
10549626	Pubmed
10364168	Pubmed
11123271	Pubmed
10490993	Pubmed
14977973	Pubmed
16467847	Pubmed
18297073	Pubmed
18233961	Pubmed
22078883	Pubmed
22158869	Pubmed
14976262	Pubmed
11812998	Pubmed
12032557	Pubmed
14976261	Pubmed
23123977	Pubmed
12471095	Pubmed
15596121	Pubmed
14556004	Pubmed
2477488	Pubmed
16455995	Pubmed
2462607	Pubmed
3537192	Pubmed
10201950	Pubmed
16751103	Pubmed
16757566	Pubmed
25825441	Pubmed
18222170	Pubmed
16880211	Pubmed
15714590	Pubmed
18820679	Pubmed
16410796	Pubmed
17889651	Pubmed
11706042	Pubmed
11544325	Pubmed
8798390	Pubmed
21483736	Pubmed
22028855	Pubmed
11431423	Pubmed
19627256	Pubmed
18202435	Pubmed
15733829	Pubmed
20706656	Pubmed
20179153	Pubmed
20629986	Pubmed
25391648	Pubmed
19079358	Pubmed
14716310	Pubmed
19521997	Pubmed
16239509	Pubmed
17803912	Pubmed
14517279	Pubmed
19252480	Pubmed
17572678	Pubmed
16213021	Pubmed
18332149	Pubmed
15852007	Pubmed
21949866	Pubmed
18652679	Pubmed
20237413	Pubmed
16144834	Pubmed
18420935	Pubmed
16857668	Pubmed
9799232	Pubmed
21402738	Pubmed
15226270	Pubmed
16341217	Pubmed
18776324	Pubmed
17726518	Pubmed
