ID	Database
15509864	Pubmed
12721358	Pubmed
12626323	Pubmed
14988243	Pubmed
15569269	Pubmed
15955806	Pubmed
12475787	Pubmed
17306374	Pubmed
12938160	Pubmed
12180908	Pubmed
18606808	Pubmed
16973695	Pubmed
15995848	Pubmed
17900700	Pubmed
7641683	Pubmed
8997178	Pubmed
14514350	Pubmed
17668386	Pubmed
24843477	Pubmed
16613899	Pubmed
16885549	Pubmed
18596924	Pubmed
10866047	Pubmed
10194514	Pubmed
17021801	Pubmed
11078440	Pubmed
17919183	Pubmed
20086079	Pubmed
10206966	Pubmed
17380317	Pubmed
16556766	Pubmed
16332676	Pubmed
16513675	Pubmed
10868950	Pubmed
18346985	Pubmed
19587354	Pubmed
10698692	Pubmed
16407073	Pubmed
12401793	Pubmed
18202100	Pubmed
11071853	Pubmed
12496249	Pubmed
16613879	Pubmed
11588141	Pubmed
2841328	Pubmed
17919190	Pubmed
16753580	Pubmed
15677505	Pubmed
9417641	Pubmed
12058044	Pubmed
15664996	Pubmed
22406740	Pubmed
8778232	Pubmed
8277227	Pubmed
9760042	Pubmed
18162464	Pubmed
8404634	Pubmed
12034449	Pubmed
19861722	Pubmed
7589461	Pubmed
17444618	Pubmed
8405712	Pubmed
18287102	Pubmed
8138058	Pubmed
16885160	Pubmed
16289108	Pubmed
12496284	Pubmed
18606873	Pubmed
19401434	Pubmed
12629551	Pubmed
17101212	Pubmed
19758793	Pubmed
12565875	Pubmed
28193492	Pubmed
18827341	Pubmed
16081037	Pubmed
19398560	Pubmed
17130640	Pubmed
17395749	Pubmed
15914509	Pubmed
10869557	Pubmed
8300619	Pubmed
11283793	Pubmed
23863937	Pubmed
16371464	Pubmed
1645720	Pubmed
1849000	Pubmed
16352729	Pubmed
8662784	Pubmed
8099279	Pubmed
9707174	Pubmed
9920805	Pubmed
10449730	Pubmed
13680124	Pubmed
11997388	Pubmed
1309948	Pubmed
10424882	Pubmed
15585596	Pubmed
11815463	Pubmed
17660294	Pubmed
11815462	Pubmed
15000528	Pubmed
15504896	Pubmed
11815460	Pubmed
16868246	Pubmed
9914469	Pubmed
11815450	Pubmed
16714477	Pubmed
11873862	Pubmed
16443778	Pubmed
12403834	Pubmed
12887316	Pubmed
12684222	Pubmed
15572341	Pubmed
8830891	Pubmed
9488697	Pubmed
10318832	Pubmed
12410638	Pubmed
2826231	Pubmed
15464082	Pubmed
11946536	Pubmed
8144028	Pubmed
15448129	Pubmed
17962409	Pubmed
16242307	Pubmed
19212142	Pubmed
17095603	Pubmed
16339447	Pubmed
7989336	Pubmed
8132675	Pubmed
1527003	Pubmed
9808756	Pubmed
17081983	Pubmed
8190105	Pubmed
18383439	Pubmed
16871065	Pubmed
12194018	Pubmed
19859570	Pubmed
9357955	Pubmed
16373322	Pubmed
19258039	Pubmed
17148476	Pubmed
1846707	Pubmed
12878598	Pubmed
26578976	Pubmed
12802337	Pubmed
7929812	Pubmed
8027028	Pubmed
11780755	Pubmed
9751501	Pubmed
8457197	Pubmed
7589840	Pubmed
8987985	Pubmed
7593639	Pubmed
3104109	Pubmed
18577758	Pubmed
8798390	Pubmed
3052289	Pubmed
1562197	Pubmed
11681785	Pubmed
9588823	Pubmed
7567999	Pubmed
