ID	Database
10235266	Pubmed
15680973	Pubmed
15175151	Pubmed
16719718	Pubmed
15690163	Pubmed
16921404	Pubmed
16751179	Pubmed
11395415	Pubmed
12023297	Pubmed
16429119	Pubmed
14744435	Pubmed
14986688	Pubmed
11861166	Pubmed
15896744	Pubmed
15680972	Pubmed
9637681	Pubmed
9653119	Pubmed
2163759	Pubmed
8769649	Pubmed
10330177	Pubmed
8183939	Pubmed
14519192	Pubmed
16606702	Pubmed
11865025	Pubmed
10542397	Pubmed
15546612	Pubmed
17157496	Pubmed
12050117	Pubmed
11112321	Pubmed
10713164	Pubmed
16530045	Pubmed
12374742	Pubmed
25592647	Pubmed
22189971	Pubmed
11857736	Pubmed
9182762	Pubmed
23403054	Pubmed
12000792	Pubmed
19179305	Pubmed
21913213	Pubmed
12434156	Pubmed
17142326	Pubmed
22422618	Pubmed
22189423	Pubmed
10816326	Pubmed
27272193	Pubmed
12434152	Pubmed
15703179	Pubmed
21931630	Pubmed
24924170	Pubmed
16115867	Pubmed
15030764	Pubmed
26060017	Pubmed
7891679	Pubmed
16000302	Pubmed
10572046	Pubmed
10215629	Pubmed
18767962	Pubmed
18625716	Pubmed
23389849	Pubmed
11545733	Pubmed
15107406	Pubmed
24479521	Pubmed
18438928	Pubmed
19020999	Pubmed
26967290	Pubmed
11230154	Pubmed
27317874	Pubmed
26404249	Pubmed
10911365	Pubmed
9794229	Pubmed
20673872	Pubmed
25579386	Pubmed
25424712	Pubmed
17108082	Pubmed
22231481	Pubmed
19225110	Pubmed
20385708	Pubmed
16940996	Pubmed
24916645	Pubmed
23259945	Pubmed
14527417	Pubmed
24352790	Pubmed
26344767	Pubmed
12473678	Pubmed
23493374	Pubmed
24150225	Pubmed
16080119	Pubmed
15696166	Pubmed
22679399	Pubmed
21425435	Pubmed
17278130	Pubmed
20392956	Pubmed
24636259	Pubmed
19208815	Pubmed
26605526	Pubmed
19843474	Pubmed
25297674	Pubmed
23770587	Pubmed
24699272	Pubmed
24094325	Pubmed
23027959	Pubmed
26942018	Pubmed
18989361	Pubmed
24594659	Pubmed
26214522	Pubmed
24555100	Pubmed
26733807	Pubmed
9620804	Pubmed
21068835	Pubmed
19628041	Pubmed
19602036	Pubmed
21716289	Pubmed
15034579	Pubmed
15351775	Pubmed
18511691	Pubmed
25870282	Pubmed
17289941	Pubmed
23770565	Pubmed
16002417	Pubmed
23260135	Pubmed
23597512	Pubmed
22213695	Pubmed
23325215	Pubmed
22262897	Pubmed
15069197	Pubmed
19132145	Pubmed
24238559	Pubmed
21212100	Pubmed
21829232	Pubmed
15034150	Pubmed
25420914	Pubmed
21637926	Pubmed
16818622	Pubmed
26061886	Pubmed
16804544	Pubmed
16135801	Pubmed
19800882	Pubmed
26004068	Pubmed
14765120	Pubmed
21706051	Pubmed
20615577	Pubmed
26414766	Pubmed
26364597	Pubmed
11955451	Pubmed
16164020	Pubmed
23334789	Pubmed
12352981	Pubmed
15824739	Pubmed
15574200	Pubmed
16446142	Pubmed
21203558	Pubmed
19446338	Pubmed
21734270	Pubmed
18184866	Pubmed
24880459	Pubmed
18676844	Pubmed
18385258	Pubmed
23045283	Pubmed
22201794	Pubmed
24449215	Pubmed
16024660	Pubmed
15156186	Pubmed
9566865	Pubmed
26165925	Pubmed
22150309	Pubmed
16446141	Pubmed
12217689	Pubmed
12732176	Pubmed
23613270	Pubmed
23442798	Pubmed
21906677	Pubmed
16446143	Pubmed
15213471	Pubmed
21091910	Pubmed
19235904	Pubmed
23148227	Pubmed
25123279	Pubmed
11257229	Pubmed
19350569	Pubmed
20452772	Pubmed
16332960	Pubmed
16751101	Pubmed
10199400	Pubmed
19135894	Pubmed
12150994	Pubmed
10531062	Pubmed
18568018	Pubmed
15137936	Pubmed
23325358	Pubmed
18391970	Pubmed
9501179	Pubmed
12004135	Pubmed
12909625	Pubmed
23954429	Pubmed
12101104	Pubmed
27160911	Pubmed
9689056	Pubmed
21596310	Pubmed
9704927	Pubmed
15574595	Pubmed
25114211	Pubmed
19115315	Pubmed
24835590	Pubmed
21375726	Pubmed
9162057	Pubmed
20805990	Pubmed
10497269	Pubmed
23382213	Pubmed
10648798	Pubmed
21084835	Pubmed
24469049	Pubmed
1998122	Pubmed
16420676	Pubmed
2010091	Pubmed
11694877	Pubmed
9850080	Pubmed
7891714	Pubmed
22371483	Pubmed
26832794	Pubmed
22735262	Pubmed
9687504	Pubmed
15475956	Pubmed
15870067	Pubmed
12586840	Pubmed
14744778	Pubmed
8988173	Pubmed
11744733	Pubmed
8895516	Pubmed
12072434	Pubmed
9182571	Pubmed
19798054	Pubmed
20028861	Pubmed
8898218	Pubmed
21679462	Pubmed
11493559	Pubmed
28654420	Pubmed
24706756	Pubmed
30590909	Pubmed
10948449	Pubmed
21325273	Pubmed
22606298	Pubmed
29872044	Pubmed
18031719	Pubmed
26208636	Pubmed
25633035	Pubmed
21670496	Pubmed
20833819	Pubmed
27175592	Pubmed
11549314	Pubmed
19410540	Pubmed
26122615	Pubmed
