Label	Type	ID	Database	Comment
PIP2	Metabolite	C04637	KEGG Compound	
DIAP3	GeneProduct			
gsna	GeneProduct	321099	Entrez Gene	
PFN1	GeneProduct			
fgd1	GeneProduct	560305	Entrez Gene	
sos2	GeneProduct	561670	Entrez Gene	
BAIAP2	GeneProduct			
iqgap1	GeneProduct	100002928	Entrez Gene	
vcl	GeneProduct	552980	Entrez Gene	
ARHGEF1	GeneProduct			
gna13a	GeneProduct	326825	Entrez Gene	
msnb	GeneProduct	553434	Entrez Gene	
myh9	GeneProduct	555454	Entrez Gene	
Bradykinin	Metabolite	58-82-2	CAS	
PFN1	GeneProduct			
vcl	GeneProduct	552980	Entrez Gene	
ENAH	GeneProduct			
SSH2	GeneProduct			
Focal Adhesion
pathway	Pathway	WP306	WikiPathways	
Acetylcholine	Metabolite	51-84-3	CAS	
GRLF1	GeneProduct			
WASF2	GeneProduct			
limk1	GeneProduct	735292	Entrez Gene	
vil1l	GeneProduct	393207	Entrez Gene	
gna12	GeneProduct	503589	Entrez Gene	
ABI2	GeneProduct	561894	Entrez Gene	
ACTB	GeneProduct			
Poly(IC)	Metabolite	C00338	KEGG Compound	
cdc42l	GeneProduct	793158	Entrez Gene	
TMSB4Y	GeneProduct			
Focal Adhesion
pathway	Pathway	WP306	WikiPathways	
si:dkey-74f15.3	GeneProduct	559017	Entrez Gene	
MAPK Signaling
pathway	Pathway	WP382	WikiPathways	
bcar1	GeneProduct	568309	Entrez Gene	
mylkb	GeneProduct	492576	Entrez Gene	
ACTB	GeneProduct			
PAK2	GeneProduct			
dock1	GeneProduct	572187	Entrez Gene	
cfl2	GeneProduct	403001	Entrez Gene	
ARPC5	GeneProduct			
ptk2.1	GeneProduct	142986	Entrez Gene	
ARPC5	GeneProduct			
zgc:153713	GeneProduct	751630	Entrez Gene	
ACTB	GeneProduct			
slc9a1	GeneProduct	795135	Entrez Gene	
rock2a	GeneProduct	317747	Entrez Gene	
pip4k2aa	GeneProduct	560360	Entrez Gene	
VIL2	GeneProduct			
Adherens junction
pathway	Pathway			
ROCK1	GeneProduct			
ACTG1	GeneProduct			
fn1	GeneProduct	100005469	Entrez Gene	
LOC558288	GeneProduct	558288	Entrez Gene	
myl1	GeneProduct	336165	Entrez Gene	
PAK2	GeneProduct	327204	Entrez Gene	
ppp1r12a	GeneProduct	445393	Entrez Gene	
wasb	GeneProduct	335158	Entrez Gene	
BAIAP2	GeneProduct			
ACTG1	GeneProduct			
apc	GeneProduct	386762	Entrez Gene	
WASF1	GeneProduct			
actn1	GeneProduct	560400	Entrez Gene	
GNG12	GeneProduct			
DIAP1	GeneProduct			
SOS1	GeneProduct			
msna	GeneProduct	286739	Entrez Gene	
crk	GeneProduct	445234	Entrez Gene	
INS2	GeneProduct			
itga4	GeneProduct	570868	Entrez Gene	
raf1a	GeneProduct	557109	Entrez Gene	
csk	GeneProduct	556454	Entrez Gene	
pip4k2aa	GeneProduct	560360	Entrez Gene	
zgc:114164	GeneProduct	574004	Entrez Gene	
ACTG1	GeneProduct			
MAP2K2a	GeneProduct			
ARHGEF7	GeneProduct	558288	Entrez Gene	
PIP3	Metabolite	C05981	KEGG Compound	
INS1	GeneProduct			
mapk14b	GeneProduct	565830	Entrez Gene	
Apc2	GeneProduct			
LOC568935	GeneProduct	568935	Entrez Gene	
CFL1	GeneProduct			
f2	GeneProduct	325881	Entrez Gene	
f2r	GeneProduct	558477	Entrez Gene	
VAV1	GeneProduct			
PIP2	Metabolite	C04637	KEGG Compound	
itga5	GeneProduct	570868	Entrez Gene	
