ID	Database
20629986	Pubmed
20706656	Pubmed
20179153	Pubmed
25391648	Pubmed
16834340	Pubmed
16213021	Pubmed
18990700	Pubmed
16754682	Pubmed
16878026	Pubmed
18559343	Pubmed
12214235	Pubmed
19112167	Pubmed
24833748	Pubmed
25880347	Pubmed
20037584	Pubmed
7685021	Pubmed
12110890	Pubmed
23446148	Pubmed
22344226	Pubmed
16855214	Pubmed
12817025	Pubmed
11724772	Pubmed
18354232	Pubmed
21871094	Pubmed
20473308	Pubmed
22489132	Pubmed
17767165	Pubmed
11509636	Pubmed
8798390	Pubmed
11706042	Pubmed
15276183	Pubmed
11544325	Pubmed
21660935	Pubmed
25660311	Pubmed
16169012	Pubmed
17889651	Pubmed
19252480	Pubmed
17803912	Pubmed
20470747	Pubmed
9555943	Pubmed
