Label	Type	ID	Database	Comment
ATF6(1-380)	Protein	P18850	Uniprot-TrEMBL	
DDIT3 gene	GeneProduct	ENSG00000175197	Ensembl	
ATF4	Protein	P18848	Uniprot-TrEMBL	
HSP90B1 gene	GeneProduct	ENSG00000166598	Ensembl	
NFYB 	Protein	P25208	Uniprot-TrEMBL	
DDIT3	Protein	P35638	Uniprot-TrEMBL	
HSPA5 gene	GeneProduct	ENSG00000044574	Ensembl	
NF-Y	Complex	R-HSA-381204	Reactome	NF-Y is a ubiquitous heterotrimeric transcription factor comprising subunits NF-Y A, NF-Y B, and NF-Y C. It binds the sequence CCAAT.
HSP90B1	Protein	P14625	Uniprot-TrEMBL	
CALR	Protein	P27797	Uniprot-TrEMBL	
XBP1 gene	GeneProduct	ENSG00000100219	Ensembl	
CALR gene	GeneProduct	ENSG00000179218	Ensembl	
HSPA5	Protein	P11021	Uniprot-TrEMBL	
NFYA 	Protein	P23511	Uniprot-TrEMBL	
XBP1-2	Protein	P17861-2	Uniprot-TrEMBL	
NFYC 	Protein	Q13952	Uniprot-TrEMBL	
