Label	Type	ID	Database	Comment
PSMB10	GeneProduct			
UBC	GeneProduct	396425	Entrez Gene	
HIST1H2AB	GeneProduct			
NP_990156.1	GeneProduct	ENSGALG00000016921	Ensembl	
PSMA2	GeneProduct	420772	Entrez Gene	
Ubiquitin	Protein			
HLA-G	GeneProduct	768350	Entrez Gene	
PSME1	GeneProduct			
PSMB1	GeneProduct	421551	Entrez Gene	
PSMA5	GeneProduct	426937	Entrez Gene	
HLA-E	GeneProduct			
PSMD12	GeneProduct	417425	Entrez Gene	
PSMD9	GeneProduct	416853	Entrez Gene	
PSMC5	GeneProduct	428274	Entrez Gene	PRS6 HUMAN
UBE2B	GeneProduct			
PSMB8	GeneProduct			
PSMD7	GeneProduct	415869	Entrez Gene	
PSMB4	GeneProduct	429986	Entrez Gene	
UBE2D3	GeneProduct			
PSMD11	GeneProduct	430878	Entrez Gene	
UBE1	GeneProduct			
RPN1	GeneProduct	416017	Entrez Gene	
PSMC3	GeneProduct	423182	Entrez Gene	
RCJMB04_2h11	GeneProduct	426361	Entrez Gene	
PSMB2	GeneProduct	419630	Entrez Gene	
HLA-H	GeneProduct			
PSMB9	GeneProduct			
IFNG	GeneProduct	396054	Entrez Gene	
PSMA3	GeneProduct	423542	Entrez Gene	
A1IMF0_CHICK	GeneProduct	ENSGALG00000014261	Ensembl	
HLA-A	GeneProduct			
PSMD10	GeneProduct	422351	Entrez Gene	
HLA-J	GeneProduct			
HLA-F	GeneProduct			
PSMD3	GeneProduct	426133	Entrez Gene	
PSMD13	GeneProduct	422989	Entrez Gene	
UBE2D2	GeneProduct	416137	Entrez Gene	
RPN2	GeneProduct	419177	Entrez Gene	
H2AFX	GeneProduct			
PSMD6	GeneProduct	416079	Entrez Gene	
PSMA7	GeneProduct	395318	Entrez Gene	
PSMA1	GeneProduct	395874	Entrez Gene	
UBE1L	GeneProduct	395178	Entrez Gene	
PSMB6	GeneProduct			U13393
PSMA6	GeneProduct	423326	Entrez Gene	
ATP	Metabolite	CHEBI:15422	ChEBI	
PSMB5	GeneProduct			
PSME3	GeneProduct	420017	Entrez Gene	
PSMC1	GeneProduct	395804	Entrez Gene	
PSMD5	GeneProduct	417125	Entrez Gene	
UBE2D1	GeneProduct	423641	Entrez Gene	
NEDD4	GeneProduct	415406	Entrez Gene	
PSMC6	GeneProduct	423586	Entrez Gene	
PSMC4	GeneProduct			PRS6 HUMAN
PSMD4	GeneProduct			
UBB	GeneProduct	396190	Entrez Gene	
HLA-C	GeneProduct			
PSMA4	GeneProduct	415357	Entrez Gene	
PSME2	GeneProduct			
PSMB7	GeneProduct	378915	Entrez Gene	
PSMD1	GeneProduct	424926	Entrez Gene	
PSMC2	GeneProduct	417716	Entrez Gene	
HLA-B	GeneProduct			
PSMB3	GeneProduct	419997	Entrez Gene	
PSMD2	GeneProduct	425294	Entrez Gene	
PSMD8	GeneProduct			
PSMC5	GeneProduct	428274	Entrez Gene	
