Label	Type	ID	Database	Comment
AsnRS	GeneProduct	S000001061	SGD	
pre ArgRS	GeneProduct	S000001133	SGD	
LysRS	GeneProduct	S000002444	SGD	
MetRS	GeneProduct	S000003403	SGD	
PheRS alpha	GeneProduct	S000001872	SGD	
TyrRS	GeneProduct	S000003417	SGD	
pre AsnRS	GeneProduct	S000000618	SGD	
AspRS	GeneProduct	S000003941	SGD	
pre PheRS	GeneProduct	S000006251	SGD	
GluRS	GeneProduct	S000003214	SGD	
GluRS	GeneProduct	S000005393	SGD	
ProRS	GeneProduct	S000000889	SGD	
ProRS	GeneProduct	S000001062	SGD	
AspRS	GeneProduct	S000006025	SGD	
GlnRS	GeneProduct	S000005694	SGD	
pre AspRS	GeneProduct	S000000618	SGD	
TrpRS	GeneProduct	S000005457	SGD	
IleRS	GeneProduct	S000005961	SGD	
PheRS beta	GeneProduct	S000004050	SGD	
pre HisRS	GeneProduct	S000006237	SGD	
MetRS	GeneProduct	S000003496	SGD	
CysRS	GeneProduct	S000005191	SGD	
pre ValRS	GeneProduct	S000003326	SGD	
pre LeuRS	GeneProduct	S000004374	SGD	
TrpRS	GeneProduct	S000002676	SGD	
GlyRS	GeneProduct	S000006285	SGD	
LeuRS	GeneProduct	S000006081	SGD	
ArgRS	GeneProduct	S000002749	SGD	
pre LysRS	GeneProduct	S000005017	SGD	
ThrRS	GeneProduct	S000001340	SGD	
pre TyrRS	GeneProduct	S000006018	SGD	
SerRS	GeneProduct	S000002430	SGD	
AlaRS	GeneProduct	S000005862	SGD	
pre ThrRS	GeneProduct	S000001677	SGD	
IleRS	GeneProduct	S000000172	SGD	
SerRS	GeneProduct	S000001053	SGD	
