ID	Database
17432114	Pubmed
12514734	Pubmed
30318146	Pubmed
29604308	Pubmed
9012831	Pubmed
14623887	Pubmed
10373551	Pubmed
24222088	Pubmed
18529014	Pubmed
22792322	Pubmed
12082086	Pubmed
15543136	Pubmed
12963706	Pubmed
15118080	Pubmed
11698644	Pubmed
16885160	Pubmed
19001379	Pubmed
23564352	Pubmed
20375010	Pubmed
12192049	Pubmed
19092802	Pubmed
25569233	Pubmed
8377829	Pubmed
20588296	Pubmed
10648599	Pubmed
25851604	Pubmed
26239904	Pubmed
9685409	Pubmed
25393282	Pubmed
24488492	Pubmed
10642537	Pubmed
11290329	Pubmed
9516461	Pubmed
12764197	Pubmed
9384587	Pubmed
18398435	Pubmed
24086678	Pubmed
26635000	Pubmed
23091057	Pubmed
24308962	Pubmed
16603771	Pubmed
27509850	Pubmed
12493763	Pubmed
9334247	Pubmed
9228079	Pubmed
9751713	Pubmed
14530263	Pubmed
12393887	Pubmed
12239342	Pubmed
12909588	Pubmed
11438732	Pubmed
12930902	Pubmed
12766176	Pubmed
17255108	Pubmed
8093561	Pubmed
12171929	Pubmed
