ID	Database
820626	Pubmed
18201392	Pubmed
10677367	Pubmed
20554947	Pubmed
11568288	Pubmed
3468507	Pubmed
16104017	Pubmed
8611500	Pubmed
8920913	Pubmed
8333853	Pubmed
10504389	Pubmed
10206952	Pubmed
12441129	Pubmed
12927802	Pubmed
10446189	Pubmed
14514708	Pubmed
15503855	Pubmed
22216413	Pubmed
11827788	Pubmed
15607426	Pubmed
15082721	Pubmed
12874280	Pubmed
11139592	Pubmed
12080076	Pubmed
11056388	Pubmed
10781601	Pubmed
7628016	Pubmed
12888274	Pubmed
9521684	Pubmed
738706	Pubmed
16151907	Pubmed
8776591	Pubmed
23509262	Pubmed
11588157	Pubmed
1714903	Pubmed
11901181	Pubmed
9597550	Pubmed
17021253	Pubmed
16960811	Pubmed
20650889	Pubmed
17033958	Pubmed
5822067	Pubmed
1928092	Pubmed
1907800	Pubmed
9346953	Pubmed
11788602	Pubmed
12163485	Pubmed
11821425	Pubmed
15486459	Pubmed
9417100	Pubmed
11042166	Pubmed
11283017	Pubmed
15620693	Pubmed
15560372	Pubmed
7923357	Pubmed
23506885	Pubmed
12713736	Pubmed
9988767	Pubmed
12138164	Pubmed
20560209	Pubmed
11027606	Pubmed
20560210	Pubmed
8901634	Pubmed
15090545	Pubmed
11350981	Pubmed
15035633	Pubmed
17050540	Pubmed
9668121	Pubmed
9576487	Pubmed
9771708	Pubmed
2122463	Pubmed
10506123	Pubmed
10473568	Pubmed
17194707	Pubmed
15294915	Pubmed
15461586	Pubmed
11099377	Pubmed
17540771	Pubmed
10639137	Pubmed
11169766	Pubmed
9463333	Pubmed
19661164	Pubmed
11470797	Pubmed
3134052	Pubmed
12716889	Pubmed
16492677	Pubmed
8619989	Pubmed
2971395	Pubmed
12761225	Pubmed
11514575	Pubmed
12907687	Pubmed
7493035	Pubmed
9285796	Pubmed
11279150	Pubmed
11274177	Pubmed
3196333	Pubmed
20232353	Pubmed
1463457	Pubmed
1946389	Pubmed
10466419	Pubmed
15647514	Pubmed
10187838	Pubmed
14993226	Pubmed
10842173	Pubmed
12218059	Pubmed
11042394	Pubmed
10491328	Pubmed
8213840	Pubmed
12512856	Pubmed
9892646	Pubmed
11551958	Pubmed
16343444	Pubmed
9915799	Pubmed
11087757	Pubmed
7601448	Pubmed
10963998	Pubmed
9712871	Pubmed
9405439	Pubmed
10781596	Pubmed
9883891	Pubmed
9223416	Pubmed
1703543	Pubmed
15208308	Pubmed
9601098	Pubmed
10037799	Pubmed
17145755	Pubmed
1426053	Pubmed
8890751	Pubmed
18434317	Pubmed
11030741	Pubmed
18316376	Pubmed
21129727	Pubmed
21129728	Pubmed
12145278	Pubmed
11414686	Pubmed
12556911	Pubmed
19188366	Pubmed
16505484	Pubmed
12492399	Pubmed
9535912	Pubmed
10644753	Pubmed
1522213	Pubmed
1794986	Pubmed
7213753	Pubmed
9506957	Pubmed
12522689	Pubmed
10716625	Pubmed
9083017	Pubmed
8798477	Pubmed
8798544	Pubmed
16807922	Pubmed
19647993	Pubmed
10580125	Pubmed
19616933	Pubmed
