Label	Type	ID	Database	Comment
PTPN11 	Protein	Q06124	Uniprot-TrEMBL	
BTRC 	Protein	Q9Y297	Uniprot-TrEMBL	
JAK2 	Protein	O60674	Uniprot-TrEMBL	
Growth Hormone 	Unknown	R-HSA-982814	Reactome	
PRLR
ligands:PRLR:JAK2
dimer	Complex	R-HSA-1671652	Reactome	
ATP	Metabolite	CHEBI:30616	ChEBI	
p-Y1007-JAK2 	Protein	O60674	Uniprot-TrEMBL	
STAT5A 	Protein	P42229	Uniprot-TrEMBL	
ADP	Metabolite	CHEBI:456216	ChEBI	
p-Y611-PRLR 	Protein	P16471	Uniprot-TrEMBL	
Growth Hormone 	Unknown	R-HSA-982814	Reactome	
PRLR 	Protein	P16471	Uniprot-TrEMBL	
JAK2 	Protein	O60674	Uniprot-TrEMBL	
PRLR ligands:p-S349-
PRLR:JAK2 dimer:SCF
beta-TrCP complex	Complex	R-HSA-1369085	Reactome	
p-Y694-STAT5A 	Protein	P42229	Uniprot-TrEMBL	
CUL1 	Protein	Q13616	Uniprot-TrEMBL	
CSH1 	Protein	P0DML2	Uniprot-TrEMBL	
PRL 	Protein	P01236	Uniprot-TrEMBL	
Zn2+ 	Metabolite	CHEBI:29105	ChEBI	
PRL 	Protein	P01236	Uniprot-TrEMBL	
CSH1 	Protein	P0DML2	Uniprot-TrEMBL	
p-Y1007-JAK2 	Protein	O60674	Uniprot-TrEMBL	
Zn2+ 	Metabolite	CHEBI:29105	ChEBI	
Zn2+ 	Metabolite	CHEBI:29105	ChEBI	
SH2B1-2 	Protein	Q9NRF2-2	Uniprot-TrEMBL	
RBX1 	Protein	P62877	Uniprot-TrEMBL	
PRLR:JAK2	Complex	R-HSA-1302663	Reactome	
PRL 	Protein	P01236	Uniprot-TrEMBL	
PRLR
ligands:p-Y611-PRLR:p-Y1007-JAK2 dimer:SHP2	Complex	R-HSA-1369118	Reactome	
p-Y611-PRLR 	Protein	P16471	Uniprot-TrEMBL	
Zn2+ 	Metabolite	CHEBI:29105	ChEBI	
PRLR
ligands:p-S349-PRLR:JAK2 dimer	Complex	R-HSA-1977946	Reactome	
STAT5B 	Protein	P51692	Uniprot-TrEMBL	
Growth Hormone 	Unknown	R-HSA-982814	Reactome	
Zn2+ 	Metabolite	CHEBI:29105	ChEBI	
ATP	Metabolite	CHEBI:30616	ChEBI	
p-Y611-PRLR 	Protein	P16471	Uniprot-TrEMBL	
SKP1 	Protein	P63208	Uniprot-TrEMBL	
Growth Hormone 	Unknown	R-HSA-982814	Reactome	
PTPN11	Protein	Q06124	Uniprot-TrEMBL	
PRL 	Protein	P01236	Uniprot-TrEMBL	
Growth Hormone 	Unknown	R-HSA-982814	Reactome	
PRLR
ligands:Activated
PRLR:p-Y1007-JAK2
dimer	Complex	R-HSA-1671683	Reactome	
PRLR
ligands:p-Y611-PRLR:p-Y1007-JAK2 dimer:p-STAT5	Complex	R-HSA-1671696	Reactome	
Growth Hormone 	Unknown	R-HSA-982814	Reactome	
PRLR 	Protein	P16471	Uniprot-TrEMBL	
Growth Hormone 	Unknown	R-HSA-982814	Reactome	
ADP	Metabolite	CHEBI:456216	ChEBI	
Zn2+ 	Metabolite	CHEBI:29105	ChEBI	
Zn2+ 	Metabolite	CHEBI:29105	ChEBI	
p-Y546-PTPN11 	Protein	Q06124	Uniprot-TrEMBL	
PRL 	Protein	P01236	Uniprot-TrEMBL	
BTRC 	Protein	Q9Y297	Uniprot-TrEMBL	
p-Y1007-JAK2 	Protein	O60674	Uniprot-TrEMBL	
PRL 	Protein	P01236	Uniprot-TrEMBL	
CSH1 	Protein	P0DML2	Uniprot-TrEMBL	
GHR activated 	Protein	P10912	Uniprot-TrEMBL	
CSH1 	Protein	P0DML2	Uniprot-TrEMBL	
Zn2+ 	Metabolite	CHEBI:29105	ChEBI	
p-Y611-PRLR 	Protein	P16471	Uniprot-TrEMBL	
PRL 	Protein	P01236	Uniprot-TrEMBL	
CUL1 	Protein	Q13616	Uniprot-TrEMBL	
Zn2+ 	Metabolite	CHEBI:29105	ChEBI	
JAK2 	Protein	O60674	Uniprot-TrEMBL	
Activated
cytokine-like
hormone receptors,
p-Y1007-JAK2	Complex	R-HSA-1364054	Reactome	
CSH1 	Protein	P0DML2	Uniprot-TrEMBL	
PRLR 	Protein	P16471	Uniprot-TrEMBL	
Growth Hormone 	Unknown	R-HSA-982814	Reactome	
PRLR 	Protein	P16471	Uniprot-TrEMBL	
CSH1 	Protein	P0DML2	Uniprot-TrEMBL	
JAK2	Protein	O60674	Uniprot-TrEMBL	
p-Y611-PRLR 	Protein	P16471	Uniprot-TrEMBL	
Growth Hormone 	Unknown	R-HSA-982814	Reactome	
PRLR 	Protein	P16471	Uniprot-TrEMBL	
CSH1 	Protein	P0DML2	Uniprot-TrEMBL	
Activated
cytokine-like
hormone receptors	Complex	R-HSA-1364055	Reactome	
