ID	Database
16728642	Pubmed
10572046	Pubmed
12000792	Pubmed
15703179	Pubmed
16901655	Pubmed
25260729	Pubmed
21931630	Pubmed
26542806	Pubmed
11857736	Pubmed
15030764	Pubmed
10215629	Pubmed
18541707	Pubmed
12434156	Pubmed
26778333	Pubmed
12738770	Pubmed
10911365	Pubmed
23403054	Pubmed
12434152	Pubmed
22422618	Pubmed
12923053	Pubmed
16751105	Pubmed
16115867	Pubmed
26091038	Pubmed
23943595	Pubmed
16421188	Pubmed
17786208	Pubmed
24901984	Pubmed
9529258	Pubmed
10713165	Pubmed
18094723	Pubmed
11565034	Pubmed
18775730	Pubmed
10872471	Pubmed
11961546	Pubmed
