ID	Database
8334707	Pubmed
15632110	Pubmed
9323141	Pubmed
22013193	Pubmed
23732476	Pubmed
10825291	Pubmed
9288971	Pubmed
23378591	Pubmed
19164740	Pubmed
8620540	Pubmed
8221884	Pubmed
16912714	Pubmed
11689559	Pubmed
17760859	Pubmed
17927562	Pubmed
16940185	Pubmed
19296914	Pubmed
16633337	Pubmed
8001155	Pubmed
9671725	Pubmed
11748249	Pubmed
9405360	Pubmed
21219331	Pubmed
8128252	Pubmed
9751720	Pubmed
9380700	Pubmed
18809720	Pubmed
9990005	Pubmed
19015319	Pubmed
25436559	Pubmed
8636227	Pubmed
20427317	Pubmed
19109418	Pubmed
14654841	Pubmed
9244307	Pubmed
18182008	Pubmed
17253781	Pubmed
10761932	Pubmed
22094269	Pubmed
11726511	Pubmed
8991093	Pubmed
11703931	Pubmed
11461920	Pubmed
10052452	Pubmed
19631211	Pubmed
11172815	Pubmed
17956946	Pubmed
15616190	Pubmed
15813748	Pubmed
12047556	Pubmed
23839779	Pubmed
9382863	Pubmed
12388752	Pubmed
14742712	Pubmed
17429068	Pubmed
12634853	Pubmed
16926190	Pubmed
16030262	Pubmed
18524849	Pubmed
24119662	Pubmed
19758564	Pubmed
11306556	Pubmed
10903204	Pubmed
15878873	Pubmed
18086915	Pubmed
15728195	Pubmed
10679020	Pubmed
24806965	Pubmed
9150144	Pubmed
11035033	Pubmed
17274799	Pubmed
9490716	Pubmed
16723730	Pubmed
11285137	Pubmed
7691276	Pubmed
8253837	Pubmed
20637885	Pubmed
1631136	Pubmed
21844168	Pubmed
1898986	Pubmed
8505331	Pubmed
10921873	Pubmed
1957170	Pubmed
10318838	Pubmed
18283113	Pubmed
22304919	Pubmed
9114004	Pubmed
17360540	Pubmed
17451557	Pubmed
1680566	Pubmed
8132710	Pubmed
25492864	Pubmed
12070132	Pubmed
10445031	Pubmed
9177194	Pubmed
10559959	Pubmed
21689688	Pubmed
15037235	Pubmed
20357002	Pubmed
