ID	Database
19923268	Pubmed
17768054	Pubmed
20462400	Pubmed
21102611	Pubmed
23514139	Pubmed
20674646	Pubmed
12192048	Pubmed
16738315	Pubmed
16253240	Pubmed
14563852	Pubmed
17591783	Pubmed
16738331	Pubmed
15487983	Pubmed
16608850	Pubmed
11896061	Pubmed
19107418	Pubmed
11451954	Pubmed
15660128	Pubmed
12641448	Pubmed
10187858	Pubmed
9920803	Pubmed
19443651	Pubmed
17643372	Pubmed
20501649	Pubmed
20164921	Pubmed
11481243	Pubmed
12383504	Pubmed
19471022	Pubmed
24273646	Pubmed
24016193	Pubmed
22811915	Pubmed
23503365	Pubmed
17763827	Pubmed
21693764	Pubmed
21252943	Pubmed
23746258	Pubmed
23277067	Pubmed
17000644	Pubmed
9556629	Pubmed
10652325	Pubmed
