ID	Database
15001581	Pubmed
15044468	Pubmed
12958161	Pubmed
14576842	Pubmed
1339448	Pubmed
8027054	Pubmed
31872	Pubmed
793184	Pubmed
11522976	Pubmed
8845801	Pubmed
11032841	Pubmed
10706561	Pubmed
11397817	Pubmed
1157293	Pubmed
20705604	Pubmed
10620517	Pubmed
22823425	Pubmed
11032836	Pubmed
3805019	Pubmed
7592565	Pubmed
16258391	Pubmed
16176984	Pubmed
666752	Pubmed
16504607	Pubmed
7354069	Pubmed
12773194	Pubmed
9177788	Pubmed
8078902	Pubmed
5652509	Pubmed
13591316	Pubmed
22540115	Pubmed
7372607	Pubmed
4980931	Pubmed
11159893	Pubmed
23531488	Pubmed
6456089	Pubmed
6822570	Pubmed
8644733	Pubmed
16121195	Pubmed
1939222	Pubmed
8771201	Pubmed
10421658	Pubmed
11023036	Pubmed
15245331	Pubmed
23720443	Pubmed
26053025	Pubmed
4553030	Pubmed
24366439	Pubmed
3082969	Pubmed
6654901	Pubmed
4639028	Pubmed
6796486	Pubmed
23187127	Pubmed
11175906	Pubmed
15235026	Pubmed
12474143	Pubmed
15863660	Pubmed
9878253	Pubmed
11134001	Pubmed
10644574	Pubmed
22232210	Pubmed
24704527	Pubmed
23500526	Pubmed
17006453	Pubmed
15369674	Pubmed
18815190	Pubmed
19289416	Pubmed
11226238	Pubmed
17686774	Pubmed
