ID	Database
25896525	Pubmed
22850819	Pubmed
21934651	Pubmed
27145841	Pubmed
25463276	Pubmed
24366263	Pubmed
20079335	Pubmed
23900286	Pubmed
20693986	Pubmed
7399049	Pubmed
25753332	Pubmed
24560927	Pubmed
21685888	Pubmed
23409044	Pubmed
21685886	Pubmed
24503055	Pubmed
26976564	Pubmed
25565209	Pubmed
24162235	Pubmed
24231807	Pubmed
27099988	Pubmed
23755363	Pubmed
21720385	Pubmed
17178908	Pubmed
12438411	Pubmed
25171321	Pubmed
25077561	Pubmed
23716663	Pubmed
15904662	Pubmed
24898248	Pubmed
24344246	Pubmed
18628306	Pubmed
27669901	Pubmed
19797662	Pubmed
20018762	Pubmed
27642048	Pubmed
23178883	Pubmed
27184846	Pubmed
